dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling,origin
vt_h2_c3,95,answer_only,FT_K3,density,0.2,1.0,69,31,1.0,reserved_validation
vt_h2_c3,97,answer_only,DT_target,raw,0.05,0.5925925925925926,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,DT_target,raw,0.1,0.8888888888888888,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,DT_target,raw,0.2,1.0,67,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,DT_target,density,0.05,0.6296296296296297,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,DT_target,density,0.1,1.0,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,DT_target,density,0.2,1.0,67,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,raw,0.05,0.6296296296296297,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,raw,0.1,0.7407407407407407,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,raw,0.2,0.8888888888888888,67,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,density,0.05,0.6296296296296297,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,density,0.1,1.0,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K1,density,0.2,1.0,67,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,raw,0.05,0.6296296296296297,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,raw,0.1,0.7407407407407407,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,raw,0.2,0.8888888888888888,67,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,density,0.05,0.6296296296296297,17,27,0.6296296296296297,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,density,0.1,1.0,34,27,1.0,reserved_validation
vt_h2_c3,97,answer_only,FT_K3,density,0.2,1.0,67,27,1.0,reserved_validation
vt_h4_c1,20,answer_only,DT_target,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,DT_target,raw,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,DT_target,raw,0.2,0.9361702127659575,67,47,1.0,reserved_validation
vt_h4_c1,20,answer_only,DT_target,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,DT_target,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,DT_target,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,raw,0.1,0.6808510638297872,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,raw,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,FT_K1,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,raw,0.1,0.6595744680851063,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,raw,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,20,answer_only,FT_K3,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,24,answer_only,DT_target,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,DT_target,raw,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,DT_target,raw,0.2,0.9375,67,48,1.0,reserved_validation
vt_h4_c1,24,answer_only,DT_target,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,DT_target,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,DT_target,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,raw,0.1,0.6875,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,raw,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,FT_K1,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,raw,0.1,0.6666666666666666,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,raw,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,24,answer_only,FT_K3,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,26,answer_only,DT_target,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,DT_target,raw,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,DT_target,raw,0.2,0.92,67,50,1.0,reserved_validation
vt_h4_c1,26,answer_only,DT_target,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,DT_target,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,DT_target,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,raw,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,raw,0.2,0.96,67,50,1.0,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,FT_K1,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,raw,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,raw,0.2,0.96,67,50,1.0,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,26,answer_only,FT_K3,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,31,answer_only,DT_target,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,DT_target,raw,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,DT_target,raw,0.2,0.9375,67,48,1.0,reserved_validation
vt_h4_c1,31,answer_only,DT_target,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,DT_target,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,DT_target,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,raw,0.1,0.6875,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,raw,0.2,0.9791666666666666,67,48,1.0,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,FT_K1,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,raw,0.1,0.6875,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,raw,0.2,0.9791666666666666,67,48,1.0,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,31,answer_only,FT_K3,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,36,answer_only,DT_target,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,DT_target,raw,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,DT_target,raw,0.2,0.98,67,50,1.0,reserved_validation
vt_h4_c1,36,answer_only,DT_target,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,DT_target,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,DT_target,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,raw,0.1,0.66,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,raw,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,FT_K1,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,raw,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,raw,0.1,0.66,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,raw,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,density,0.05,0.34,17,50,0.34,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,density,0.1,0.68,34,50,0.68,reserved_validation
vt_h4_c1,36,answer_only,FT_K3,density,0.2,1.0,67,50,1.0,reserved_validation
vt_h4_c1,53,answer_only,DT_target,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,DT_target,raw,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,DT_target,raw,0.2,0.9791666666666666,67,48,1.0,reserved_validation
vt_h4_c1,53,answer_only,DT_target,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,DT_target,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,DT_target,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,raw,0.1,0.6875,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,raw,0.2,0.9791666666666666,67,48,1.0,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,FT_K1,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,raw,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,raw,0.1,0.6875,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,raw,0.2,0.9791666666666666,67,48,1.0,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,density,0.05,0.3541666666666667,17,48,0.3541666666666667,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,density,0.1,0.7083333333333334,34,48,0.7083333333333334,reserved_validation
vt_h4_c1,53,answer_only,FT_K3,density,0.2,1.0,67,48,1.0,reserved_validation
vt_h4_c1,63,answer_only,DT_target,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,DT_target,raw,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,DT_target,raw,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,63,answer_only,DT_target,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,DT_target,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,DT_target,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,raw,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,raw,0.2,0.9607843137254902,68,51,1.0,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,FT_K1,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,raw,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,raw,0.2,0.9411764705882353,68,51,1.0,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,63,answer_only,FT_K3,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,64,answer_only,DT_target,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,DT_target,raw,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,DT_target,raw,0.2,0.9574468085106383,67,47,1.0,reserved_validation
vt_h4_c1,64,answer_only,DT_target,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,DT_target,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,DT_target,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,raw,0.1,0.7021276595744681,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,raw,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,FT_K1,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,raw,0.1,0.7021276595744681,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,raw,0.2,0.9787234042553191,67,47,1.0,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,64,answer_only,FT_K3,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,DT_target,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,DT_target,raw,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,DT_target,raw,0.2,0.9787234042553191,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,DT_target,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,DT_target,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,DT_target,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,raw,0.1,0.7021276595744681,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,raw,0.2,0.9574468085106383,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,FT_K1,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,raw,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,raw,0.1,0.7021276595744681,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,raw,0.2,0.9361702127659575,67,47,1.0,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,density,0.05,0.3617021276595745,17,47,0.3617021276595745,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,density,0.1,0.723404255319149,34,47,0.723404255319149,reserved_validation
vt_h4_c1,66,answer_only,FT_K3,density,0.2,1.0,67,47,1.0,reserved_validation
vt_h4_c1,68,answer_only,DT_target,raw,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,DT_target,raw,0.1,0.6938775510204082,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,DT_target,raw,0.2,0.9795918367346939,67,49,1.0,reserved_validation
vt_h4_c1,68,answer_only,DT_target,density,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,DT_target,density,0.1,0.6938775510204082,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,DT_target,density,0.2,1.0,67,49,1.0,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,raw,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,raw,0.1,0.673469387755102,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,raw,0.2,0.9591836734693877,67,49,1.0,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,density,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,density,0.1,0.6938775510204082,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,FT_K1,density,0.2,1.0,67,49,1.0,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,raw,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,raw,0.1,0.6530612244897959,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,raw,0.2,0.9591836734693877,67,49,1.0,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,density,0.05,0.3469387755102041,17,49,0.3469387755102041,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,density,0.1,0.6938775510204082,34,49,0.6938775510204082,reserved_validation
vt_h4_c1,68,answer_only,FT_K3,density,0.2,1.0,67,49,1.0,reserved_validation
vt_h4_c1,70,answer_only,DT_target,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,DT_target,raw,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,DT_target,raw,0.2,0.9215686274509803,68,51,1.0,reserved_validation
vt_h4_c1,70,answer_only,DT_target,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,DT_target,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,DT_target,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,raw,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,raw,0.2,0.9803921568627451,68,51,1.0,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,FT_K1,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,raw,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,raw,0.1,0.6470588235294118,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,raw,0.2,0.9803921568627451,68,51,1.0,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,density,0.05,0.3333333333333333,17,51,0.3333333333333333,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,density,0.1,0.6666666666666666,34,51,0.6666666666666666,reserved_validation
vt_h4_c1,70,answer_only,FT_K3,density,0.2,1.0,68,51,1.0,reserved_validation
vt_h4_c1,71,answer_only,DT_target,raw,0.05,0.3695652173913043,17,46,0.3695652173913043,reserved_validation
vt_h4_c1,71,answer_only,DT_target,raw,0.1,0.7391304347826086,34,46,0.7391304347826086,reserved_validation
