dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
hotpotqa_long,3,full,DT_target,density,0.1,0.6140350877192983,93,57,1.0
hotpotqa_long,3,full,DT_target,density,0.2,0.9298245614035088,185,57,1.0
hotpotqa_long,3,full,FT_K1,raw,0.05,0.3157894736842105,47,57,0.8245614035087719
hotpotqa_long,3,full,FT_K1,raw,0.1,0.40350877192982454,93,57,1.0
hotpotqa_long,3,full,FT_K1,raw,0.2,0.47368421052631576,185,57,1.0
hotpotqa_long,3,full,FT_K1,density,0.05,0.543859649122807,47,57,0.8245614035087719
hotpotqa_long,3,full,FT_K1,density,0.1,0.5614035087719298,93,57,1.0
hotpotqa_long,3,full,FT_K1,density,0.2,0.5614035087719298,185,57,1.0
hotpotqa_long,3,full,FT_K3,raw,0.05,0.3157894736842105,47,57,0.8245614035087719
hotpotqa_long,3,full,FT_K3,raw,0.1,0.40350877192982454,93,57,1.0
hotpotqa_long,3,full,FT_K3,raw,0.2,0.45614035087719296,185,57,1.0
hotpotqa_long,3,full,FT_K3,density,0.05,0.543859649122807,47,57,0.8245614035087719
hotpotqa_long,3,full,FT_K3,density,0.1,0.543859649122807,93,57,1.0
hotpotqa_long,3,full,FT_K3,density,0.2,0.5614035087719298,185,57,1.0
hotpotqa_long,5,full,DT_original,raw,0.05,0.15789473684210525,83,114,0.7280701754385965
hotpotqa_long,5,full,DT_original,raw,0.1,0.21052631578947367,166,114,1.0
hotpotqa_long,5,full,DT_original,raw,0.2,0.2894736842105263,331,114,1.0
hotpotqa_long,5,full,DT_original,density,0.05,0.42105263157894735,83,114,0.7280701754385965
hotpotqa_long,5,full,DT_original,density,0.1,0.4298245614035088,166,114,1.0
hotpotqa_long,5,full,DT_original,density,0.2,0.4298245614035088,331,114,1.0
hotpotqa_long,5,full,DT_target,raw,0.05,0.13157894736842105,83,114,0.7280701754385965
hotpotqa_long,5,full,DT_target,raw,0.1,0.24561403508771928,166,114,1.0
hotpotqa_long,5,full,DT_target,raw,0.2,0.3508771929824561,331,114,1.0
hotpotqa_long,5,full,DT_target,density,0.05,0.42105263157894735,83,114,0.7280701754385965
hotpotqa_long,5,full,DT_target,density,0.1,0.42105263157894735,166,114,1.0
hotpotqa_long,5,full,DT_target,density,0.2,0.43859649122807015,331,114,1.0
hotpotqa_long,5,full,FT_K1,raw,0.05,0.21929824561403508,83,114,0.7280701754385965
hotpotqa_long,5,full,FT_K1,raw,0.1,0.2894736842105263,166,114,1.0
hotpotqa_long,5,full,FT_K1,raw,0.2,0.45614035087719296,331,114,1.0
hotpotqa_long,5,full,FT_K1,density,0.05,0.42105263157894735,83,114,0.7280701754385965
hotpotqa_long,5,full,FT_K1,density,0.1,0.4298245614035088,166,114,1.0
hotpotqa_long,5,full,FT_K1,density,0.2,0.43859649122807015,331,114,1.0
hotpotqa_long,5,full,FT_K3,raw,0.05,0.21929824561403508,83,114,0.7280701754385965
hotpotqa_long,5,full,FT_K3,raw,0.1,0.2719298245614035,166,114,1.0
hotpotqa_long,5,full,FT_K3,raw,0.2,0.45614035087719296,331,114,1.0
hotpotqa_long,5,full,FT_K3,density,0.05,0.42105263157894735,83,114,0.7280701754385965
hotpotqa_long,5,full,FT_K3,density,0.1,0.4298245614035088,166,114,1.0
hotpotqa_long,5,full,FT_K3,density,0.2,0.43859649122807015,331,114,1.0
hotpotqa_long,14,full,DT_original,raw,0.05,0.22058823529411764,63,68,0.9264705882352942
hotpotqa_long,14,full,DT_original,raw,0.1,0.35294117647058826,125,68,1.0
hotpotqa_long,14,full,DT_original,raw,0.2,0.4852941176470588,250,68,1.0
hotpotqa_long,14,full,DT_original,density,0.05,0.7205882352941176,63,68,0.9264705882352942
hotpotqa_long,14,full,DT_original,density,0.1,0.7205882352941176,125,68,1.0
hotpotqa_long,14,full,DT_original,density,0.2,0.7205882352941176,250,68,1.0
hotpotqa_long,14,full,DT_target,raw,0.05,0.23529411764705882,63,68,0.9264705882352942
hotpotqa_long,14,full,DT_target,raw,0.1,0.3382352941176471,125,68,1.0
hotpotqa_long,14,full,DT_target,raw,0.2,0.5,250,68,1.0
hotpotqa_long,14,full,DT_target,density,0.05,0.45588235294117646,63,68,0.9264705882352942
hotpotqa_long,14,full,DT_target,density,0.1,0.7205882352941176,125,68,1.0
hotpotqa_long,14,full,DT_target,density,0.2,0.7205882352941176,250,68,1.0
hotpotqa_long,14,full,FT_K1,raw,0.05,0.36764705882352944,63,68,0.9264705882352942
hotpotqa_long,14,full,FT_K1,raw,0.1,0.5,125,68,1.0
hotpotqa_long,14,full,FT_K1,raw,0.2,0.6764705882352942,250,68,1.0
hotpotqa_long,14,full,FT_K1,density,0.05,0.45588235294117646,63,68,0.9264705882352942
hotpotqa_long,14,full,FT_K1,density,0.1,0.7205882352941176,125,68,1.0
hotpotqa_long,14,full,FT_K1,density,0.2,1.0,250,68,1.0
hotpotqa_long,14,full,FT_K3,raw,0.05,0.36764705882352944,63,68,0.9264705882352942
hotpotqa_long,14,full,FT_K3,raw,0.1,0.5,125,68,1.0
hotpotqa_long,14,full,FT_K3,raw,0.2,0.6323529411764706,250,68,1.0
hotpotqa_long,14,full,FT_K3,density,0.05,0.45588235294117646,63,68,0.9264705882352942
hotpotqa_long,14,full,FT_K3,density,0.1,0.7205882352941176,125,68,1.0
hotpotqa_long,14,full,FT_K3,density,0.2,1.0,250,68,1.0
hotpotqa_long,16,full,DT_original,raw,0.05,0.24242424242424243,49,33,1.0
hotpotqa_long,16,full,DT_original,raw,0.1,0.48484848484848486,98,33,1.0
hotpotqa_long,16,full,DT_original,raw,0.2,0.8181818181818182,195,33,1.0
hotpotqa_long,16,full,DT_original,density,0.05,0.5757575757575758,49,33,1.0
hotpotqa_long,16,full,DT_original,density,0.1,0.8484848484848485,98,33,1.0
hotpotqa_long,16,full,DT_original,density,0.2,1.0,195,33,1.0
hotpotqa_long,16,full,DT_target,raw,0.05,0.24242424242424243,49,33,1.0
hotpotqa_long,16,full,DT_target,raw,0.1,0.48484848484848486,98,33,1.0
hotpotqa_long,16,full,DT_target,raw,0.2,0.7575757575757576,195,33,1.0
hotpotqa_long,16,full,DT_target,density,0.05,0.5757575757575758,49,33,1.0
hotpotqa_long,16,full,DT_target,density,0.1,0.8484848484848485,98,33,1.0
hotpotqa_long,16,full,DT_target,density,0.2,1.0,195,33,1.0
hotpotqa_long,16,full,FT_K1,raw,0.05,0.15151515151515152,49,33,1.0
hotpotqa_long,16,full,FT_K1,raw,0.1,0.3939393939393939,98,33,1.0
hotpotqa_long,16,full,FT_K1,raw,0.2,0.5151515151515151,195,33,1.0
hotpotqa_long,16,full,FT_K1,density,0.05,0.5757575757575758,49,33,1.0
hotpotqa_long,16,full,FT_K1,density,0.1,0.5757575757575758,98,33,1.0
hotpotqa_long,16,full,FT_K1,density,0.2,0.5757575757575758,195,33,1.0
hotpotqa_long,16,full,FT_K3,raw,0.05,0.15151515151515152,49,33,1.0
hotpotqa_long,16,full,FT_K3,raw,0.1,0.42424242424242425,98,33,1.0
hotpotqa_long,16,full,FT_K3,raw,0.2,0.5151515151515151,195,33,1.0
hotpotqa_long,16,full,FT_K3,density,0.05,0.5757575757575758,49,33,1.0
hotpotqa_long,16,full,FT_K3,density,0.1,0.5757575757575758,98,33,1.0
hotpotqa_long,16,full,FT_K3,density,0.2,0.5757575757575758,195,33,1.0
hotpotqa_long,26,full,DT_original,raw,0.05,0.14583333333333334,54,144,0.375
hotpotqa_long,26,full,DT_original,raw,0.1,0.2569444444444444,108,144,0.75
hotpotqa_long,26,full,DT_original,raw,0.2,0.4236111111111111,216,144,1.0
hotpotqa_long,26,full,DT_original,density,0.05,0.3402777777777778,54,144,0.375
hotpotqa_long,26,full,DT_original,density,0.1,0.5625,108,144,0.75
hotpotqa_long,26,full,DT_original,density,0.2,1.0,216,144,1.0
hotpotqa_long,26,full,DT_target,raw,0.05,0.14583333333333334,54,144,0.375
hotpotqa_long,26,full,DT_target,raw,0.1,0.24305555555555555,108,144,0.75
hotpotqa_long,26,full,DT_target,raw,0.2,0.4305555555555556,216,144,1.0
hotpotqa_long,26,full,DT_target,density,0.05,0.3402777777777778,54,144,0.375
hotpotqa_long,26,full,DT_target,density,0.1,0.6319444444444444,108,144,0.75
hotpotqa_long,26,full,DT_target,density,0.2,1.0,216,144,1.0
hotpotqa_long,26,full,FT_K1,raw,0.05,0.2222222222222222,54,144,0.375
hotpotqa_long,26,full,FT_K1,raw,0.1,0.3194444444444444,108,144,0.75
hotpotqa_long,26,full,FT_K1,raw,0.2,0.4236111111111111,216,144,1.0
hotpotqa_long,26,full,FT_K1,density,0.05,0.3680555555555556,54,144,0.375
hotpotqa_long,26,full,FT_K1,density,0.1,0.7083333333333334,108,144,0.75
hotpotqa_long,26,full,FT_K1,density,0.2,1.0,216,144,1.0
hotpotqa_long,26,full,FT_K3,raw,0.05,0.2222222222222222,54,144,0.375
hotpotqa_long,26,full,FT_K3,raw,0.1,0.3055555555555556,108,144,0.75
hotpotqa_long,26,full,FT_K3,raw,0.2,0.4236111111111111,216,144,1.0
hotpotqa_long,26,full,FT_K3,density,0.05,0.3680555555555556,54,144,0.375
hotpotqa_long,26,full,FT_K3,density,0.1,0.7083333333333334,108,144,0.75
hotpotqa_long,26,full,FT_K3,density,0.2,1.0,216,144,1.0
hotpotqa_long,28,full,DT_original,raw,0.05,0.1360544217687075,49,147,0.3333333333333333
hotpotqa_long,28,full,DT_original,raw,0.1,0.19727891156462585,98,147,0.6666666666666666
hotpotqa_long,28,full,DT_original,raw,0.2,0.3129251700680272,195,147,1.0
hotpotqa_long,28,full,DT_original,density,0.05,0.12244897959183673,49,147,0.3333333333333333
hotpotqa_long,28,full,DT_original,density,0.1,0.3945578231292517,98,147,0.6666666666666666
hotpotqa_long,28,full,DT_original,density,0.2,0.8299319727891157,195,147,1.0
hotpotqa_long,28,full,DT_target,raw,0.05,0.11564625850340136,49,147,0.3333333333333333
hotpotqa_long,28,full,DT_target,raw,0.1,0.20408163265306123,98,147,0.6666666666666666
hotpotqa_long,28,full,DT_target,raw,0.2,0.38095238095238093,195,147,1.0
hotpotqa_long,28,full,DT_target,density,0.05,0.1360544217687075,49,147,0.3333333333333333
hotpotqa_long,28,full,DT_target,density,0.1,0.3945578231292517,98,147,0.6666666666666666
hotpotqa_long,28,full,DT_target,density,0.2,0.8299319727891157,195,147,1.0
hotpotqa_long,28,full,FT_K1,raw,0.05,0.14285714285714285,49,147,0.3333333333333333
hotpotqa_long,28,full,FT_K1,raw,0.1,0.17687074829931973,98,147,0.6666666666666666
hotpotqa_long,28,full,FT_K1,raw,0.2,0.2585034013605442,195,147,1.0
hotpotqa_long,28,full,FT_K1,density,0.05,0.12244897959183673,49,147,0.3333333333333333
hotpotqa_long,28,full,FT_K1,density,0.1,0.12244897959183673,98,147,0.6666666666666666
hotpotqa_long,28,full,FT_K1,density,0.2,0.12244897959183673,195,147,1.0
hotpotqa_long,28,full,FT_K3,raw,0.05,0.14285714285714285,49,147,0.3333333333333333
hotpotqa_long,28,full,FT_K3,raw,0.1,0.17006802721088435,98,147,0.6666666666666666
hotpotqa_long,28,full,FT_K3,raw,0.2,0.25170068027210885,195,147,1.0
hotpotqa_long,28,full,FT_K3,density,0.05,0.12244897959183673,49,147,0.3333333333333333
hotpotqa_long,28,full,FT_K3,density,0.1,0.12244897959183673,98,147,0.6666666666666666
hotpotqa_long,28,full,FT_K3,density,0.2,0.12244897959183673,195,147,1.0
hotpotqa_long,29,full,DT_original,raw,0.05,0.20930232558139536,45,86,0.5232558139534884
hotpotqa_long,29,full,DT_original,raw,0.1,0.36046511627906974,89,86,1.0
hotpotqa_long,29,full,DT_original,raw,0.2,0.5697674418604651,178,86,1.0
hotpotqa_long,29,full,DT_original,density,0.05,0.45348837209302323,45,86,0.5232558139534884
hotpotqa_long,29,full,DT_original,density,0.1,0.8953488372093024,89,86,1.0
hotpotqa_long,29,full,DT_original,density,0.2,0.9069767441860465,178,86,1.0
hotpotqa_long,29,full,DT_target,raw,0.05,0.20930232558139536,45,86,0.5232558139534884
hotpotqa_long,29,full,DT_target,raw,0.1,0.37209302325581395,89,86,1.0
hotpotqa_long,29,full,DT_target,raw,0.2,0.5930232558139535,178,86,1.0
hotpotqa_long,29,full,DT_target,density,0.05,0.4186046511627907,45,86,0.5232558139534884
hotpotqa_long,29,full,DT_target,density,0.1,0.8953488372093024,89,86,1.0
hotpotqa_long,29,full,DT_target,density,0.2,0.8953488372093024,178,86,1.0
hotpotqa_long,29,full,FT_K1,raw,0.05,0.1744186046511628,45,86,0.5232558139534884
hotpotqa_long,29,full,FT_K1,raw,0.1,0.22093023255813954,89,86,1.0
hotpotqa_long,29,full,FT_K1,raw,0.2,0.3372093023255814,178,86,1.0
hotpotqa_long,29,full,FT_K1,density,0.05,0.20930232558139536,45,86,0.5232558139534884
hotpotqa_long,29,full,FT_K1,density,0.1,0.5581395348837209,89,86,1.0
hotpotqa_long,29,full,FT_K1,density,0.2,0.7325581395348837,178,86,1.0
hotpotqa_long,29,full,FT_K3,raw,0.05,0.18604651162790697,45,86,0.5232558139534884
hotpotqa_long,29,full,FT_K3,raw,0.1,0.22093023255813954,89,86,1.0
hotpotqa_long,29,full,FT_K3,raw,0.2,0.32558139534883723,178,86,1.0
hotpotqa_long,29,full,FT_K3,density,0.05,0.20930232558139536,45,86,0.5232558139534884
hotpotqa_long,29,full,FT_K3,density,0.1,0.5581395348837209,89,86,1.0
hotpotqa_long,29,full,FT_K3,density,0.2,0.7325581395348837,178,86,1.0
hotpotqa_long,30,full,DT_original,raw,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,DT_original,raw,0.1,0.28846153846153844,125,52,1.0
hotpotqa_long,30,full,DT_original,raw,0.2,0.3269230769230769,250,52,1.0
hotpotqa_long,30,full,DT_original,density,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,DT_original,density,0.1,1.0,125,52,1.0
hotpotqa_long,30,full,DT_original,density,0.2,1.0,250,52,1.0
hotpotqa_long,30,full,DT_target,raw,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,DT_target,raw,0.1,0.3076923076923077,125,52,1.0
hotpotqa_long,30,full,DT_target,raw,0.2,0.34615384615384615,250,52,1.0
hotpotqa_long,30,full,DT_target,density,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,DT_target,density,0.1,1.0,125,52,1.0
hotpotqa_long,30,full,DT_target,density,0.2,1.0,250,52,1.0
hotpotqa_long,30,full,FT_K1,raw,0.05,0.4423076923076923,63,52,1.0
hotpotqa_long,30,full,FT_K1,raw,0.1,0.5769230769230769,125,52,1.0
hotpotqa_long,30,full,FT_K1,raw,0.2,0.6346153846153846,250,52,1.0
hotpotqa_long,30,full,FT_K1,density,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,FT_K1,density,0.1,0.5769230769230769,125,52,1.0
hotpotqa_long,30,full,FT_K1,density,0.2,1.0,250,52,1.0
hotpotqa_long,30,full,FT_K3,raw,0.05,0.4423076923076923,63,52,1.0
hotpotqa_long,30,full,FT_K3,raw,0.1,0.5769230769230769,125,52,1.0
hotpotqa_long,30,full,FT_K3,raw,0.2,0.6538461538461539,250,52,1.0
hotpotqa_long,30,full,FT_K3,density,0.05,0.28846153846153844,63,52,1.0
hotpotqa_long,30,full,FT_K3,density,0.1,0.5769230769230769,125,52,1.0
hotpotqa_long,30,full,FT_K3,density,0.2,1.0,250,52,1.0
hotpotqa_long,31,full,DT_original,raw,0.05,0.17543859649122806,86,57,1.0
hotpotqa_long,31,full,DT_original,raw,0.1,0.3333333333333333,171,57,1.0
hotpotqa_long,31,full,DT_original,raw,0.2,0.40350877192982454,342,57,1.0
hotpotqa_long,31,full,DT_original,density,0.05,0.9824561403508771,86,57,1.0
hotpotqa_long,31,full,DT_original,density,0.1,0.9824561403508771,171,57,1.0
hotpotqa_long,31,full,DT_original,density,0.2,0.9824561403508771,342,57,1.0
hotpotqa_long,31,full,DT_target,raw,0.05,0.19298245614035087,86,57,1.0
hotpotqa_long,31,full,DT_target,raw,0.1,0.3508771929824561,171,57,1.0
hotpotqa_long,31,full,DT_target,raw,0.2,0.43859649122807015,342,57,1.0
hotpotqa_long,31,full,DT_target,density,0.05,0.9824561403508771,86,57,1.0
hotpotqa_long,31,full,DT_target,density,0.1,0.9824561403508771,171,57,1.0
hotpotqa_long,31,full,DT_target,density,0.2,0.9824561403508771,342,57,1.0
hotpotqa_long,31,full,FT_K1,raw,0.05,0.3157894736842105,86,57,1.0
hotpotqa_long,31,full,FT_K1,raw,0.1,0.40350877192982454,171,57,1.0
hotpotqa_long,31,full,FT_K1,raw,0.2,0.5614035087719298,342,57,1.0
hotpotqa_long,31,full,FT_K1,density,0.05,0.3684210526315789,86,57,1.0
hotpotqa_long,31,full,FT_K1,density,0.1,0.9824561403508771,171,57,1.0
hotpotqa_long,31,full,FT_K1,density,0.2,0.9824561403508771,342,57,1.0
hotpotqa_long,31,full,FT_K3,raw,0.05,0.3157894736842105,86,57,1.0
hotpotqa_long,31,full,FT_K3,raw,0.1,0.42105263157894735,171,57,1.0
hotpotqa_long,31,full,FT_K3,raw,0.2,0.5614035087719298,342,57,1.0
hotpotqa_long,31,full,FT_K3,density,0.05,0.5263157894736842,86,57,1.0
hotpotqa_long,31,full,FT_K3,density,0.1,0.9824561403508771,171,57,1.0
hotpotqa_long,31,full,FT_K3,density,0.2,0.9824561403508771,342,57,1.0
hotpotqa_long,38,full,DT_original,raw,0.05,0.39473684210526316,62,76,0.8157894736842105
hotpotqa_long,38,full,DT_original,raw,0.1,0.5131578947368421,123,76,1.0
hotpotqa_long,38,full,DT_original,raw,0.2,0.6973684210526315,245,76,1.0
hotpotqa_long,38,full,DT_original,density,0.05,0.7368421052631579,62,76,0.8157894736842105
hotpotqa_long,38,full,DT_original,density,0.1,0.881578947368421,123,76,1.0
hotpotqa_long,38,full,DT_original,density,0.2,1.0,245,76,1.0
hotpotqa_long,38,full,DT_target,raw,0.05,0.40789473684210525,62,76,0.8157894736842105
hotpotqa_long,38,full,DT_target,raw,0.1,0.5394736842105263,123,76,1.0
hotpotqa_long,38,full,DT_target,raw,0.2,0.6973684210526315,245,76,1.0
hotpotqa_long,38,full,DT_target,density,0.05,0.7368421052631579,62,76,0.8157894736842105
hotpotqa_long,38,full,DT_target,density,0.1,0.881578947368421,123,76,1.0
hotpotqa_long,38,full,DT_target,density,0.2,1.0,245,76,1.0
hotpotqa_long,38,full,FT_K1,raw,0.05,0.34210526315789475,62,76,0.8157894736842105
hotpotqa_long,38,full,FT_K1,raw,0.1,0.4473684210526316,123,76,1.0
hotpotqa_long,38,full,FT_K1,raw,0.2,0.6447368421052632,245,76,1.0
hotpotqa_long,38,full,FT_K1,density,0.05,0.6710526315789473,62,76,0.8157894736842105
hotpotqa_long,38,full,FT_K1,density,0.1,0.881578947368421,123,76,1.0
hotpotqa_long,38,full,FT_K1,density,0.2,0.881578947368421,245,76,1.0
hotpotqa_long,38,full,FT_K3,raw,0.05,0.35526315789473684,62,76,0.8157894736842105
hotpotqa_long,38,full,FT_K3,raw,0.1,0.4473684210526316,123,76,1.0
hotpotqa_long,38,full,FT_K3,raw,0.2,0.6052631578947368,245,76,1.0
hotpotqa_long,38,full,FT_K3,density,0.05,0.6710526315789473,62,76,0.8157894736842105
hotpotqa_long,38,full,FT_K3,density,0.1,0.881578947368421,123,76,1.0
hotpotqa_long,38,full,FT_K3,density,0.2,0.881578947368421,245,76,1.0
hotpotqa_long,41,full,DT_original,raw,0.05,0.2077922077922078,44,77,0.5714285714285714
hotpotqa_long,41,full,DT_original,raw,0.1,0.38961038961038963,87,77,1.0
hotpotqa_long,41,full,DT_original,raw,0.2,0.5064935064935064,173,77,1.0
hotpotqa_long,41,full,DT_original,density,0.05,0.36363636363636365,44,77,0.5714285714285714
hotpotqa_long,41,full,DT_original,density,0.1,0.5194805194805194,87,77,1.0
hotpotqa_long,41,full,DT_original,density,0.2,0.5324675324675324,173,77,1.0
hotpotqa_long,41,full,DT_target,raw,0.05,0.2077922077922078,44,77,0.5714285714285714
hotpotqa_long,41,full,DT_target,raw,0.1,0.36363636363636365,87,77,1.0
hotpotqa_long,41,full,DT_target,raw,0.2,0.5454545454545454,173,77,1.0
hotpotqa_long,41,full,DT_target,density,0.05,0.36363636363636365,44,77,0.5714285714285714
hotpotqa_long,41,full,DT_target,density,0.1,0.5194805194805194,87,77,1.0
hotpotqa_long,41,full,DT_target,density,0.2,0.5324675324675324,173,77,1.0
hotpotqa_long,41,full,FT_K1,raw,0.05,0.2597402597402597,44,77,0.5714285714285714
hotpotqa_long,41,full,FT_K1,raw,0.1,0.4155844155844156,87,77,1.0
hotpotqa_long,41,full,FT_K1,raw,0.2,0.5584415584415584,173,77,1.0
hotpotqa_long,41,full,FT_K1,density,0.05,0.38961038961038963,44,77,0.5714285714285714
hotpotqa_long,41,full,FT_K1,density,0.1,0.5194805194805194,87,77,1.0
hotpotqa_long,41,full,FT_K1,density,0.2,0.5194805194805194,173,77,1.0
hotpotqa_long,41,full,FT_K3,raw,0.05,0.2597402597402597,44,77,0.5714285714285714
hotpotqa_long,41,full,FT_K3,raw,0.1,0.4155844155844156,87,77,1.0
hotpotqa_long,41,full,FT_K3,raw,0.2,0.5454545454545454,173,77,1.0
hotpotqa_long,41,full,FT_K3,density,0.05,0.38961038961038963,44,77,0.5714285714285714
hotpotqa_long,41,full,FT_K3,density,0.1,0.5194805194805194,87,77,1.0
hotpotqa_long,41,full,FT_K3,density,0.2,0.5194805194805194,173,77,1.0
hotpotqa_long,43,full,DT_original,raw,0.05,0.38095238095238093,62,84,0.7380952380952381
hotpotqa_long,43,full,DT_original,raw,0.1,0.5714285714285714,123,84,1.0
hotpotqa_long,43,full,DT_original,raw,0.2,0.6666666666666666,245,84,1.0
hotpotqa_long,43,full,DT_original,density,0.05,0.5476190476190477,62,84,0.7380952380952381
hotpotqa_long,43,full,DT_original,density,0.1,0.9880952380952381,123,84,1.0
hotpotqa_long,43,full,DT_original,density,0.2,1.0,245,84,1.0
hotpotqa_long,43,full,DT_target,raw,0.05,0.4166666666666667,62,84,0.7380952380952381
hotpotqa_long,43,full,DT_target,raw,0.1,0.5952380952380952,123,84,1.0
hotpotqa_long,43,full,DT_target,raw,0.2,0.7023809523809523,245,84,1.0
hotpotqa_long,43,full,DT_target,density,0.05,0.5833333333333334,62,84,0.7380952380952381
hotpotqa_long,43,full,DT_target,density,0.1,0.9880952380952381,123,84,1.0
hotpotqa_long,43,full,DT_target,density,0.2,1.0,245,84,1.0
hotpotqa_long,43,full,FT_K1,raw,0.05,0.38095238095238093,62,84,0.7380952380952381
hotpotqa_long,43,full,FT_K1,raw,0.1,0.5476190476190477,123,84,1.0
hotpotqa_long,43,full,FT_K1,raw,0.2,0.6309523809523809,245,84,1.0
hotpotqa_long,43,full,FT_K1,density,0.05,0.5119047619047619,62,84,0.7380952380952381
hotpotqa_long,43,full,FT_K1,density,0.1,0.9880952380952381,123,84,1.0
hotpotqa_long,43,full,FT_K1,density,0.2,0.9880952380952381,245,84,1.0
hotpotqa_long,43,full,FT_K3,raw,0.05,0.36904761904761907,62,84,0.7380952380952381
hotpotqa_long,43,full,FT_K3,raw,0.1,0.5476190476190477,123,84,1.0
hotpotqa_long,43,full,FT_K3,raw,0.2,0.6309523809523809,245,84,1.0
hotpotqa_long,43,full,FT_K3,density,0.05,0.5119047619047619,62,84,0.7380952380952381
hotpotqa_long,43,full,FT_K3,density,0.1,0.9880952380952381,123,84,1.0
hotpotqa_long,43,full,FT_K3,density,0.2,0.9880952380952381,245,84,1.0
hotpotqa_long,44,full,DT_original,raw,0.05,0.31521739130434784,42,92,0.45652173913043476
hotpotqa_long,44,full,DT_original,raw,0.1,0.4673913043478261,83,92,0.9021739130434783
hotpotqa_long,44,full,DT_original,raw,0.2,0.5543478260869565,166,92,1.0
hotpotqa_long,44,full,DT_original,density,0.05,0.16304347826086957,42,92,0.45652173913043476
hotpotqa_long,44,full,DT_original,density,0.1,0.5978260869565217,83,92,0.9021739130434783
hotpotqa_long,44,full,DT_original,density,0.2,1.0,166,92,1.0
hotpotqa_long,44,full,DT_target,raw,0.05,0.33695652173913043,42,92,0.45652173913043476
hotpotqa_long,44,full,DT_target,raw,0.1,0.4782608695652174,83,92,0.9021739130434783
hotpotqa_long,44,full,DT_target,raw,0.2,0.5652173913043478,166,92,1.0
hotpotqa_long,44,full,DT_target,density,0.05,0.16304347826086957,42,92,0.45652173913043476
hotpotqa_long,44,full,DT_target,density,0.1,0.5978260869565217,83,92,0.9021739130434783
hotpotqa_long,44,full,DT_target,density,0.2,1.0,166,92,1.0
hotpotqa_long,44,full,FT_K1,raw,0.05,0.29347826086956524,42,92,0.45652173913043476
hotpotqa_long,44,full,FT_K1,raw,0.1,0.5434782608695652,83,92,0.9021739130434783
hotpotqa_long,44,full,FT_K1,raw,0.2,0.7934782608695652,166,92,1.0
hotpotqa_long,44,full,FT_K1,density,0.05,0.34782608695652173,42,92,0.45652173913043476
hotpotqa_long,44,full,FT_K1,density,0.1,0.5543478260869565,83,92,0.9021739130434783
hotpotqa_long,44,full,FT_K1,density,0.2,1.0,166,92,1.0
hotpotqa_long,44,full,FT_K3,raw,0.05,0.2826086956521739,42,92,0.45652173913043476
hotpotqa_long,44,full,FT_K3,raw,0.1,0.5543478260869565,83,92,0.9021739130434783
hotpotqa_long,44,full,FT_K3,raw,0.2,0.782608695652174,166,92,1.0
hotpotqa_long,44,full,FT_K3,density,0.05,0.358695652173913,42,92,0.45652173913043476
hotpotqa_long,44,full,FT_K3,density,0.1,0.5543478260869565,83,92,0.9021739130434783
hotpotqa_long,44,full,FT_K3,density,0.2,1.0,166,92,1.0
hotpotqa_long,46,full,DT_original,raw,0.05,0.25862068965517243,65,58,1.0
hotpotqa_long,46,full,DT_original,raw,0.1,0.3620689655172414,130,58,1.0
hotpotqa_long,46,full,DT_original,raw,0.2,0.5344827586206896,260,58,1.0
hotpotqa_long,46,full,DT_original,density,0.05,0.5344827586206896,65,58,1.0
hotpotqa_long,46,full,DT_original,density,0.1,1.0,130,58,1.0
hotpotqa_long,46,full,DT_original,density,0.2,1.0,260,58,1.0
hotpotqa_long,46,full,DT_target,raw,0.05,0.22413793103448276,65,58,1.0
hotpotqa_long,46,full,DT_target,raw,0.1,0.29310344827586204,130,58,1.0
hotpotqa_long,46,full,DT_target,raw,0.2,0.5172413793103449,260,58,1.0
hotpotqa_long,46,full,DT_target,density,0.05,0.0,65,58,1.0
hotpotqa_long,46,full,DT_target,density,0.1,1.0,130,58,1.0
hotpotqa_long,46,full,DT_target,density,0.2,1.0,260,58,1.0
hotpotqa_long,46,full,FT_K1,raw,0.05,0.27586206896551724,65,58,1.0
hotpotqa_long,46,full,FT_K1,raw,0.1,0.3275862068965517,130,58,1.0
hotpotqa_long,46,full,FT_K1,raw,0.2,0.5517241379310345,260,58,1.0
hotpotqa_long,46,full,FT_K1,density,0.05,0.5689655172413793,65,58,1.0
hotpotqa_long,46,full,FT_K1,density,0.1,0.9137931034482759,130,58,1.0
hotpotqa_long,46,full,FT_K1,density,0.2,1.0,260,58,1.0
hotpotqa_long,46,full,FT_K3,raw,0.05,0.27586206896551724,65,58,1.0
hotpotqa_long,46,full,FT_K3,raw,0.1,0.3448275862068966,130,58,1.0
hotpotqa_long,46,full,FT_K3,raw,0.2,0.5517241379310345,260,58,1.0
hotpotqa_long,46,full,FT_K3,density,0.05,0.5689655172413793,65,58,1.0
hotpotqa_long,46,full,FT_K3,density,0.1,0.9137931034482759,130,58,1.0
hotpotqa_long,46,full,FT_K3,density,0.2,1.0,260,58,1.0
