model,dataset,index,method,profile,complete_support,budget_fraction,budget_unit,budget_tokens,spent_tokens,selected_sentences,supporting_facts_hit,gold_supporting_facts,pooling,target_mode,input_sha256,source_group,source_sha256
qwen3,hotpotqa_long,17,IFR,primary_target_sum,1,0.3,all_body_tokens,280,273,7,2,2,positive_sum,full,4512de494a2abd0f5e92812727aad6a95e932d015cc0dabc029b228c81b56a62,all_baselines_20260910,79f82c70be7950ce8ce1a14c5b189881d82e2118dbd918b32657458d42c80f84
qwen3,hotpotqa_long,18,IFR,primary_target_sum,1,0.3,all_body_tokens,403,387,8,2,2,positive_sum,full,a0ddb2cfbdb92aa027ca2b4ed5189b4d5e2ba7e2874d049691f7699214b1c6c1,all_baselines_20260910,62664083fddec2631186dda7f129f38b582d6ac976f6c1eea1d8d4d0b786b45a
qwen3,hotpotqa_long,19,IFR,primary_target_sum,1,0.3,all_body_tokens,282,252,5,2,2,positive_sum,full,ee5e0cc6c3329fdb3aae643eec6be2e57e71b7ba1944711b3e005099ec67965e,all_baselines_20260910,d1778f483b40455eb28551618c87ae4e19985c4a945b144b8cd4db4e793a6caa
qwen3,hotpotqa_long,20,IFR,primary_target_sum,1,0.3,all_body_tokens,343,316,9,2,2,positive_sum,full,814d68821bb4fa0befde40282c156f7e30d41934150a18a644f44243cb8626f8,all_baselines_20260910,3e5d37d4585cd260c8dbae0166039ffb89457eedb56a2aa907cad7d7e7285c33
qwen3,hotpotqa_long,21,IFR,primary_target_sum,1,0.3,all_body_tokens,438,433,11,2,2,positive_sum,full,0122bd8f00ec97deab09e94006f707cd17ea65af61abc12cc2791f230613d159,all_baselines_20260910,15519d279e4f9b1435506b160dccf2afd6073c9a89f9d8b3db1fb19cb3260016
qwen3,hotpotqa_long,22,IFR,primary_target_sum,1,0.3,all_body_tokens,960,948,26,2,2,positive_sum,full,152982a618e2afd6d9ca5f5b5684dc7f992f51805705fff1959ddc3c93ddc722,all_baselines_20260910,39f057431adefc6fe44e7b238cd5e33ebd17b5d13ef99b7d318ed87d294d745d
qwen3,hotpotqa_long,23,IFR,primary_target_sum,1,0.3,all_body_tokens,402,398,10,3,3,positive_sum,full,160db6bf69d5c4d966b0c27083841c36334f4f4bfc00c92eabeb23df479b6aa4,all_baselines_20260910,8a062ea53e9961b78cccf8ce7fa6c37ebb398d3e9b09fbf95113f93990c9a31d
qwen3,hotpotqa_long,24,IFR,primary_target_sum,1,0.3,all_body_tokens,355,330,10,3,3,positive_sum,full,e2ce8f9cf6beedc79e112fbb3f82407af37a139bf56a02519f8510f14bf04f10,all_baselines_20260910,e6be7f61322179bd440688084189015d39d83d04a1e8689409731234cffe18f8
qwen3,hotpotqa_long,25,IFR,primary_target_sum,1,0.3,all_body_tokens,532,513,14,4,4,positive_sum,full,e4e012f3f682d31dc9f21841ca4b4276f69aa1b2de29adce1e789ece7329ed23,all_baselines_20260910,17b5d2e8454aa36c380f126341691c7fbc3c68eaf65cbfd459732c6372ff95b8
qwen3,hotpotqa_long,26,IFR,primary_target_sum,1,0.3,all_body_tokens,318,311,5,2,2,positive_sum,full,2e0ca85919df0d6cafad5851892bbc3d9c93e0731b529e7376c6b4050bb026af,all_baselines_20260910,474480ca73d5530af71c7be35ea19b16a77fe9235253f4639b0e0286422e4f82
qwen3,hotpotqa_long,27,IFR,primary_target_sum,1,0.3,all_body_tokens,516,494,14,2,2,positive_sum,full,1d5960dd30cbe98ef3f4df3e05e0f1822398fcd20a387266f4a6f0ed61f4c176,all_baselines_20260910,a903f4d06be4a0ec30e36bd93a118d22fe3d888cc99a659f3ff9ff83b8fb520d
qwen3,hotpotqa_long,28,IFR,primary_target_sum,0,0.3,all_body_tokens,287,241,4,2,3,positive_sum,full,b234519ffccd66b1b5e2ad621fbc2eb6e382edc9da6909aff7ba1b6d9cc1bc37,all_baselines_20260910,38c601b2008e24dfcfe85bd72f820926b7595fb1eccd3976a92cfc523231d722
qwen3,hotpotqa_long,29,IFR,primary_target_sum,0,0.3,all_body_tokens,269,267,7,2,3,positive_sum,full,12d3bde4e0fef477b5b8fce49cb780e0c93f89732f28740ef30b2c2d6b34fc43,all_baselines_20260910,2f8bb06bf724bd5f8a24d1819d23bd55fae8bae9ed93000c98138778b9eba121
qwen3,hotpotqa_long,30,IFR,primary_target_sum,1,0.3,all_body_tokens,384,361,11,2,2,positive_sum,full,f858f94965df80eba503f062686f51cbac22fc8e8bcea3594719f16f1fb6cbbb,all_baselines_20260910,ef9adae50e3ac318ce90f17b93798d783fa8564b99b2ef0b3b9c1bdc400786ee
qwen3,hotpotqa_long,31,IFR,primary_target_sum,1,0.3,all_body_tokens,539,532,12,2,2,positive_sum,full,8c688b99546286876a5a929a243a9a5d950fcfa99428a826728211dc4eedd770,all_baselines_20260910,53d788e251d369e4114e33a4bef881eb30a7e3616518bce065af64f13585598c
qwen3,hotpotqa_long,32,IFR,primary_target_sum,1,0.3,all_body_tokens,358,340,7,3,3,positive_sum,full,76ffafbf0f199021b5b3af908891e9dde71b6a395a84267b760e14adddeecafe,all_baselines_20260910,e970de021a01b040ddc2e3cabfdcd7d84b8fc64688c1ed13995f20479ac3a865
qwen3,hotpotqa_long,33,IFR,primary_target_sum,1,0.3,all_body_tokens,329,313,6,3,3,positive_sum,full,e6f593041274d1f4154e4591f5b9eb42a7bebe8174eae514b91d2bedb4f4a0e8,all_baselines_20260910,510d4fe78793ab800bb159f5c6ccdd165cdd283febccc8264b0c950f2a686b37
qwen3,hotpotqa_long,34,IFR,primary_target_sum,1,0.3,all_body_tokens,311,307,10,2,2,positive_sum,full,340be160ce2cd4d8286e37b9443566e8b18b13f4e32aba2b52686e0e470288c3,all_baselines_20260910,a530af67256fe19fcdf97e684b0ee0ab13e50baf4aaf3af658c9862c7317d990
qwen3,hotpotqa_long,35,IFR,primary_target_sum,1,0.3,all_body_tokens,363,363,12,3,3,positive_sum,full,f1fb5057c13357e03ef2375b6d9b6f009d981ff4da28ca64a04f43bf48d39015,all_baselines_20260910,e8869c3350d02b6a3308354302df8e089fc8136f1b4afc79651e43509c5cf816
qwen3,hotpotqa_long,36,IFR,primary_target_sum,1,0.3,all_body_tokens,464,421,13,2,2,positive_sum,full,86cfe7c38ec1278df15d09960429b3658e0d499a4d7b282af52f2a4ab83b678f,all_baselines_20260910,c58bb49294e508e6b4c254543576d8540b76c3bc28fcbf4f79dc97f106dd7af3
qwen3,hotpotqa_long,37,IFR,primary_target_sum,1,0.3,all_body_tokens,355,327,8,2,2,positive_sum,full,1b6ba36ac201f44ee981735184f12476de54ea643c31415fab289b4409988237,all_baselines_20260910,5056150d9fb88f0ebd7383c52845cc8549d3a52dbb55d1d8770b3d8735a205f2
qwen3,hotpotqa_long,38,IFR,primary_target_sum,1,0.3,all_body_tokens,391,376,9,2,2,positive_sum,full,b60166fabe4615da88ad723e73938b60f3e3586f06bf7c17349a5c02a1379fb0,all_baselines_20260910,3a9aceacbb70d43f32647964d48c807a5645e7ff23287118454ccb297b690942
qwen3,hotpotqa_long,39,IFR,primary_target_sum,0,0.3,all_body_tokens,216,144,3,1,2,positive_sum,full,55860e03ba5c1d2fe949816f0090eb55ec372d3fa9dd09760260b4fe8dc09a3c,all_baselines_20260910,6edb939f8f35b52c3ed4b8381f40b5aa875965d78dba149d27b0506036a325a3
qwen3,hotpotqa_long,40,IFR,primary_target_sum,0,0.3,all_body_tokens,422,414,12,3,4,positive_sum,full,8b8844204fdbbe2ff066bda485b9f5d85f5786d3eb85f695ec03cf36a1fbc77e,all_baselines_20260910,610971137c4befa900c00afd03c4a16cd56683458d208b08577e52e389be7368
qwen3,hotpotqa_long,41,IFR,primary_target_sum,1,0.3,all_body_tokens,266,261,10,4,4,positive_sum,full,4d905f80d261d539feb4127bf63a94bc152f09b85b4470515f75f339fd2aad5c,all_baselines_20260910,e8d6d9869666ad3eb39ef84818fbae49fa0340e79e3bc63169d7c55f0ba89882
qwen3,hotpotqa_long,42,IFR,primary_target_sum,1,0.3,all_body_tokens,394,336,8,2,2,positive_sum,full,18e337d932c0fe10be624a3161ec292cd30bd8fb735e49094bded6e95513e44b,all_baselines_20260910,d0da17db3a337b23faaf0caba7b8045b29b395e9e18fb8987b803b019c80a1fc
qwen3,hotpotqa_long,43,IFR,primary_target_sum,1,0.3,all_body_tokens,378,368,9,3,3,positive_sum,full,569ada0572ca691e6c8cff1ae2fba589f7705a164f8a8099e35446d6ce97302a,all_baselines_20260910,3ba047c20e434468d7c046135f557992b5c3446bbe41e758c95824907cc2464a
qwen3,hotpotqa_long,44,IFR,primary_target_sum,1,0.3,all_body_tokens,250,241,8,3,3,positive_sum,full,52b633c7cf91c35f0802927301cccb70e02d080e5b8a4eb819d7a23eb2300f22,all_baselines_20260910,7aef1c4256deb13f205a6f1964e4b52e0319125c9e0812967cbc8c4b70f8fecf
qwen3,hotpotqa_long,45,IFR,primary_target_sum,1,0.3,all_body_tokens,551,536,10,2,2,positive_sum,full,fbc542468e24eb293a05c6735e658f95a2b6633394b44a74534b10d3f1d1090b,all_baselines_20260910,e63857c68fc7b2e09ce26ac23663a00548eaa855bed841f19aefc39e26574603
qwen3,hotpotqa_long,46,IFR,primary_target_sum,1,0.3,all_body_tokens,398,356,8,2,2,positive_sum,full,fd87b887094d88002efc94dfbca08e35fdb72509347fca562ecb6bdba9649408,all_baselines_20260910,0461bbd0e66232408063c409b5e45c7578327876b88ef0b21a10020e05533f24
qwen3,hotpotqa_long,47,IFR,primary_target_sum,0,0.3,all_body_tokens,265,246,7,2,3,positive_sum,full,57a10ed31a5f23710adfccd00d7a1ea1392d9b8bd5abae692e2dc57d03f8e295,all_baselines_20260910,73577b442e3adc83ae19804e9088c026effcc00b27f2a33b9845907dc6e0d8e1
qwen3,hotpotqa_long,0,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,865,787,15,2,2,positive_sum,full,5c7082704d4e93a321fc731fd67da47442fb04fc8f347e2b23813f28cae37c49,all_baselines_20260910,7223036f947bc970a1e7bf6ec7574e55d1f2e25a1e9c3c65fecf7e872cc8c9b4
qwen3,hotpotqa_long,1,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,349,334,9,3,3,positive_sum,full,ee831b70d0620fa6da383ddfc30ac6be445c4c3432af087302b5731e64f259a3,all_baselines_20260910,7dac54d9c300683b1cf3d551d0d346c7816de70e744aab31e95614455f69adba
qwen3,hotpotqa_long,2,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,355,338,9,3,3,positive_sum,full,0bf5f0afce644fca614c061e4222c6ef9a3df5dcd165949b86c2c8c070a441f1,all_baselines_20260910,d1c0dc61a08da1138cd3be7f5d2a16a14d8e49045eba4a759b8b66cbea6bbd19
qwen3,hotpotqa_long,3,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,284,265,9,2,2,positive_sum,full,5ef5a8b7d5f9f8663f0710d9977bd3f4fb4e77433b27e4ce4f42034819c9d06f,all_baselines_20260910,a617a6204a33424301e08510b0d6e58b2951e012e5e6fecaa7e44e485dc2af0f
qwen3,hotpotqa_long,4,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,356,341,10,3,3,positive_sum,full,c40c902d0794983fe6fdd350267594a796ca56f9025d59f3cd4cb0c2bd5b7192,all_baselines_20260910,e70af2e701cf2464a884033ac9298be12837bc317274e4d29c993901469d0baf
qwen3,hotpotqa_long,5,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,525,511,14,3,3,positive_sum,full,119145def7cf40122190971427e159b55222f88f75367d933850edf949f0b239,all_baselines_20260910,d4aafa3d60433e76cc3f833e4b2a942d0f8d6c44356b5a161a3d2be434085a95
qwen3,hotpotqa_long,6,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,375,360,11,2,2,positive_sum,full,ecab5af27e55b0a167280f460cb8b8e1fd5d10c12dd239b79fa1f548e61067db,all_baselines_20260910,fdc88100fe4092784e82d46d4e4c21c87371de87e7bba021c255d78bb84c79fd
qwen3,hotpotqa_long,7,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,310,261,5,2,2,positive_sum,full,75b50ad20cec84944c262de9b75fa536a6d4d6c0ea93edb0aea1fc2480c92315,all_baselines_20260910,3f035727eb7aad7dc7c06c58ad4a01cb9ed1995959669e244485bf4ef5db2ff3
qwen3,hotpotqa_long,8,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,212,188,8,3,4,positive_sum,full,e3379b9b3929d623474f43a7124091f595fa110c7b34485e879d2a379f681ec7,all_baselines_20260910,5a3d76e2a35d054e2fc42744c5ab1baeec55e2195e31ff93e94764e0ae4a8864
qwen3,hotpotqa_long,9,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,293,275,10,4,4,positive_sum,full,02fe29e4077b4756c9fc784faf459747bd5d17482ab2579435835328c229de8c,all_baselines_20260910,741f60edc6b8ad1bca08acb05d4f4404bd81d1afb5adc1fe42dad410c3cef49b
qwen3,hotpotqa_long,10,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,387,344,8,4,4,positive_sum,full,bcb0ffc3da98e02b8456809a8cd349cbbcabe88e14fd251a737a3ef42af69a5e,all_baselines_20260910,6b90bbf8bc24d59ae197a14331c2ad91127c5347c69e1194ab16eba308ea4fad
qwen3,hotpotqa_long,11,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,259,246,6,2,2,positive_sum,full,945e5716021f5886cc77f6f677956219f8d3c43cc3520c2bcb8e052b00d31ccb,all_baselines_20260910,7339f7105d45c6c4ab54cb1b41923efb6aa6f6815c32df1cd82ec13d9811e470
qwen3,hotpotqa_long,12,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,571,569,11,2,2,positive_sum,full,6e8b504cb97eaff570d1906a89713ba36449d1082a4c6e1183f352eec41e10fc,all_baselines_20260910,063868ea75c9fa0e2ee771f51a090394953e29d196c227c2627f0f5e21667d3d
qwen3,hotpotqa_long,13,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,520,465,8,2,2,positive_sum,full,87624a6d65f946be43a2bfec7ab7bad17aa1ddd9eda8cd716d7ffdb3a59cd703,all_baselines_20260910,05b38c405256ac5dc02cb4ce9482237236ff34f9b041ed1c0f595ddd1d87ad96
qwen3,hotpotqa_long,14,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,400,363,9,2,2,positive_sum,full,78c72d6a4c42c09d96cc88d403de3480d2f2ae59151152fdd4e238847425f355,all_baselines_20260910,2bbc8e4e9b3df16cde564a37d817c13b64465c5d2d2b41c6550dd11fb13d7a3a
qwen3,hotpotqa_long,15,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,374,345,12,4,4,positive_sum,full,68c910036d86b9d7f594fac1d5aa87892b1c7d587b2e68dc08d9f9d5ffdcb0eb,all_baselines_20260910,00753f91aaced4517e6f0a590d69721ed11c9bdfc3dd54ddb2f86267b2415c93
qwen3,hotpotqa_long,16,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,292,239,9,1,2,positive_sum,full,825cfcdeb81643333615dfbce9375075c21a4a6a836c5306f0b6f484eb0590a1,all_baselines_20260910,6f16ac55142f638054e35696837b9ea955aa3082b25b320a2f20fc2bb6e0f2c5
qwen3,hotpotqa_long,17,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,280,280,7,2,2,positive_sum,full,4512de494a2abd0f5e92812727aad6a95e932d015cc0dabc029b228c81b56a62,all_baselines_20260910,5c8de94f7a185e0075e82d0468f59614d93913e3ac0b6d0d5986d28d862edc4c
qwen3,hotpotqa_long,18,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,403,376,7,2,2,positive_sum,full,a0ddb2cfbdb92aa027ca2b4ed5189b4d5e2ba7e2874d049691f7699214b1c6c1,all_baselines_20260910,1a44163d96a09d9aebf099f069e154699c04aa2b1436e094d560b2b53a88c11f
qwen3,hotpotqa_long,19,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,282,252,5,2,2,positive_sum,full,ee5e0cc6c3329fdb3aae643eec6be2e57e71b7ba1944711b3e005099ec67965e,all_baselines_20260910,88f03309b6f502548d31ba0647d02c9036b55b2096dc2f746dd9f3da4c789a45
qwen3,hotpotqa_long,20,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,343,321,9,2,2,positive_sum,full,814d68821bb4fa0befde40282c156f7e30d41934150a18a644f44243cb8626f8,all_baselines_20260910,cfdd8429e8746a9a17c2902e61b3325a5bbca7da403a8b067083ffbac69359ce
qwen3,hotpotqa_long,21,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,438,424,12,2,2,positive_sum,full,0122bd8f00ec97deab09e94006f707cd17ea65af61abc12cc2791f230613d159,all_baselines_20260910,58ec4bdf5d96ec8bee1e18bdee00e21d1b6fa851e872cf5bdf01f215d3e613a7
qwen3,hotpotqa_long,22,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,960,916,25,2,2,positive_sum,full,152982a618e2afd6d9ca5f5b5684dc7f992f51805705fff1959ddc3c93ddc722,all_baselines_20260910,1e8d17aaabb1f1ad3ed427348f76d114948390dddb318cb9dcacd993544d4971
qwen3,hotpotqa_long,23,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,402,383,9,3,3,positive_sum,full,160db6bf69d5c4d966b0c27083841c36334f4f4bfc00c92eabeb23df479b6aa4,all_baselines_20260910,08e025a5e7b961b27709937180d868241875005769e8fc5c866a705ef39fd08f
qwen3,hotpotqa_long,24,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,355,347,11,3,3,positive_sum,full,e2ce8f9cf6beedc79e112fbb3f82407af37a139bf56a02519f8510f14bf04f10,all_baselines_20260910,924fb46f214ca6d63db25030dbdbd1c84c5d2a048d682679855f1e5d52837112
qwen3,hotpotqa_long,25,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,532,509,16,4,4,positive_sum,full,e4e012f3f682d31dc9f21841ca4b4276f69aa1b2de29adce1e789ece7329ed23,all_baselines_20260910,04a43ce940adbb4481983073dc8543e23377b482dff22163c133700e4f89e139
qwen3,hotpotqa_long,26,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,318,302,5,2,2,positive_sum,full,2e0ca85919df0d6cafad5851892bbc3d9c93e0731b529e7376c6b4050bb026af,all_baselines_20260910,b938ed6b203d5eed09160bdde93c709f64e8781db854934e6834f597a77938eb
qwen3,hotpotqa_long,27,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,516,483,14,2,2,positive_sum,full,1d5960dd30cbe98ef3f4df3e05e0f1822398fcd20a387266f4a6f0ed61f4c176,all_baselines_20260910,18c6a6c8fb1cecb140d844a389873b1b0c8d6c35abd51e49be8ce7f15fce84d7
qwen3,hotpotqa_long,28,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,287,273,5,3,3,positive_sum,full,b234519ffccd66b1b5e2ad621fbc2eb6e382edc9da6909aff7ba1b6d9cc1bc37,all_baselines_20260910,638ab269d0080728d65fc425566f4c6665089a0100d1e8cc7f118217d41e372d
qwen3,hotpotqa_long,29,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,269,234,5,2,3,positive_sum,full,12d3bde4e0fef477b5b8fce49cb780e0c93f89732f28740ef30b2c2d6b34fc43,all_baselines_20260910,a73fb7849540d15561479bde8cae235b89455484d18ea67313e5c144505e67ea
qwen3,hotpotqa_long,30,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,384,374,9,2,2,positive_sum,full,f858f94965df80eba503f062686f51cbac22fc8e8bcea3594719f16f1fb6cbbb,all_baselines_20260910,d2e84965fd5fd545879cf4558acebf4934a5e9c1261b8cb9cf699e70b45748dd
qwen3,hotpotqa_long,31,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,539,500,14,2,2,positive_sum,full,8c688b99546286876a5a929a243a9a5d950fcfa99428a826728211dc4eedd770,all_baselines_20260910,374748b57168c7c3141cd36d2249eefdd4619cef5001342d3dc5d5404372612b
qwen3,hotpotqa_long,32,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,358,324,8,2,3,positive_sum,full,76ffafbf0f199021b5b3af908891e9dde71b6a395a84267b760e14adddeecafe,all_baselines_20260910,4d458b9d371929c7d58f88fb86fec2e648b9e5669da1e423eead513157a894e2
qwen3,hotpotqa_long,33,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,329,321,6,3,3,positive_sum,full,e6f593041274d1f4154e4591f5b9eb42a7bebe8174eae514b91d2bedb4f4a0e8,all_baselines_20260910,34b00e7ca316cf1104269df09e727c7429a095df47593f202aeeb9ca2d6111fd
qwen3,hotpotqa_long,34,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,311,276,9,2,2,positive_sum,full,340be160ce2cd4d8286e37b9443566e8b18b13f4e32aba2b52686e0e470288c3,all_baselines_20260910,ff347a2613d93a597bd6b6ca331bfb2e33dbc9bd9f4a6c13fa8b1687a22cccc5
qwen3,hotpotqa_long,35,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,363,359,13,2,3,positive_sum,full,f1fb5057c13357e03ef2375b6d9b6f009d981ff4da28ca64a04f43bf48d39015,all_baselines_20260910,a52ee089d98b7068b866f931f712607a7459815e4ae6e776132a8b3e5e6dbbef
qwen3,hotpotqa_long,36,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,464,439,14,2,2,positive_sum,full,86cfe7c38ec1278df15d09960429b3658e0d499a4d7b282af52f2a4ab83b678f,all_baselines_20260910,1b397fb6a3f8f845bbff482ea0c57753fe8f4d844e355b753e562287b5945d14
qwen3,hotpotqa_long,37,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,355,354,9,2,2,positive_sum,full,1b6ba36ac201f44ee981735184f12476de54ea643c31415fab289b4409988237,all_baselines_20260910,f3627b2969da807fee2d26fed8c8f3a0c371a72351fac71f60c93e3a42df2697
qwen3,hotpotqa_long,38,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,391,385,10,2,2,positive_sum,full,b60166fabe4615da88ad723e73938b60f3e3586f06bf7c17349a5c02a1379fb0,all_baselines_20260910,5b77d284a3c22c268dbb126d80f8eaac3f2581d9a20ef69ef744033e358e8eb1
qwen3,hotpotqa_long,39,AttnLRP,primary_target_sum,0,0.3,all_body_tokens,216,156,4,1,2,positive_sum,full,55860e03ba5c1d2fe949816f0090eb55ec372d3fa9dd09760260b4fe8dc09a3c,all_baselines_20260910,94eab1d3a38e1fcaa14d6aa8625a26fed0d7421965a0aca317928f143e683c07
qwen3,hotpotqa_long,40,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,422,400,11,4,4,positive_sum,full,8b8844204fdbbe2ff066bda485b9f5d85f5786d3eb85f695ec03cf36a1fbc77e,all_baselines_20260910,0ee6ac07f635a9aa0f02600df8e420e9c2d681a38f05c5850795f40cd02584d4
qwen3,hotpotqa_long,41,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,266,234,8,4,4,positive_sum,full,4d905f80d261d539feb4127bf63a94bc152f09b85b4470515f75f339fd2aad5c,all_baselines_20260910,07835b393a86bf1e41fc6bc7de6241df81cbb333910069108e030e90538c5833
qwen3,hotpotqa_long,42,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,394,370,7,2,2,positive_sum,full,18e337d932c0fe10be624a3161ec292cd30bd8fb735e49094bded6e95513e44b,all_baselines_20260910,a4a157224f1522ac8b5779d86b804ef00dff8cf24c73ded9f96c977cb263106c
qwen3,hotpotqa_long,43,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,378,334,7,3,3,positive_sum,full,569ada0572ca691e6c8cff1ae2fba589f7705a164f8a8099e35446d6ce97302a,all_baselines_20260910,88c773bfddcc5b6ecceb17d61c0bbec889c269cbcc45326f79e9a62b9b17d823
qwen3,hotpotqa_long,44,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,250,216,7,3,3,positive_sum,full,52b633c7cf91c35f0802927301cccb70e02d080e5b8a4eb819d7a23eb2300f22,all_baselines_20260910,c0869bddf27c5cb88cbdf19f9f7509e1139f51ca4e8fcf64c8c3aeb1c5cdd4a6
qwen3,hotpotqa_long,45,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,551,546,11,2,2,positive_sum,full,fbc542468e24eb293a05c6735e658f95a2b6633394b44a74534b10d3f1d1090b,all_baselines_20260910,e54c7da6d4f6aa38845f11862f9fa68b67b078c05744476ebfaeb618438ac62b
qwen3,hotpotqa_long,46,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,398,388,9,2,2,positive_sum,full,fd87b887094d88002efc94dfbca08e35fdb72509347fca562ecb6bdba9649408,all_baselines_20260910,36d30109b94186396d55eef11887b45ce6bafe30f517b68790026995803db42e
qwen3,hotpotqa_long,47,AttnLRP,primary_target_sum,1,0.3,all_body_tokens,265,258,8,3,3,positive_sum,full,57a10ed31a5f23710adfccd00d7a1ea1392d9b8bd5abae692e2dc57d03f8e295,all_baselines_20260910,10d91b05b8c61422cb6dee1e406998adad429cfa8c46bd180a995eef35686ff1
qwen35,hotpotqa_long,0,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,863,858,16,2,2,positive_sum,full,a68ea84dacaa475637713dd7ac61605a1983ec1190d1e0369b0fbb0c3feaa790,symmetric_full_retest,ca630b677a9f8b5d46919227180b64440b8a1141f89fa7095c75c886976c4c1f
qwen35,hotpotqa_long,1,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,347,346,10,3,3,positive_sum,full,3d519f60c8ace00f54af54573fb542ce5f682157530e0f475ccc4713eea1ddbc,symmetric_full_retest,d45159058f7615644474820dafeb27a1f16013b7a89f2c4c7bde3e4b7804b3fe
qwen35,hotpotqa_long,2,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,351,306,8,3,3,positive_sum,full,494adec2aabfaf054a029c8db94afb77863249c7fd00e9fef668a7cbed40ac12,symmetric_full_retest,03ce53fe7f28c13346291a93bb00b1b5a0825df48eafa6760b906f357f111a24
qwen35,hotpotqa_long,3,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,283,257,8,2,2,positive_sum,full,768d91124d2abf510e2dcc17f990b7e47e990281cecd56a4305f42c037d7180b,symmetric_full_retest,7d031509672513a9e9c34add1c64bda888c623177e1724292c408ed7b900f533
qwen35,hotpotqa_long,4,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,355,354,10,3,3,positive_sum,full,4f70647ed35bae7adf037575cbdbaf5d372eece3f5366cbe35a75683aa696bdf,symmetric_full_retest,9bdc512aedcf4e732382194c822d6a7b47a353933891407aa0f112ecbfb4c437
qwen35,hotpotqa_long,5,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,525,492,15,3,3,positive_sum,full,8a09a141b7ee8f699a4953ad41ef73005350807308e8105c7abb07e6a0860f65,symmetric_full_retest,1e76b70587803a8f897bfc2f65e8a700614764afb114761ae6e75d3949de6878
qwen35,hotpotqa_long,6,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,373,346,11,2,2,positive_sum,full,9dba704b9296acf5203f6b365e1b1bdaa546a2e40ff24122428ad97532831e5e,symmetric_full_retest,3824932635e988a06d308e9f80e7c93501375c241de579f8b9fd6e2bfaf20c2c
qwen35,hotpotqa_long,7,DT,gdn-symmetric-v1,1,0.3,all_body_tokens,310,275,7,2,2,positive_sum,full,b7939a89c4c848afae89b0a7e9e14f3a8b863d5b2e87aed5890ca140b770bc08,symmetric_full_retest,9f80c6bacdb2b3fe29b9fe9d3f43bab44c66a60bb099a1ee85ea383ba3965e55
qwen35,hotpotqa_long,8,DT,gdn-symmetric-v1,0,0.3,all_body_tokens,212,200,10,3,4,positive_sum,full,cdf467ca4dfc849964df6787a8700beec4326ec9f4845a127e642072fa494ccb,symmetric_full_retest,de6863bc5eb52e54bdfd0201ccf0f13e2fd635ce8f240d2b940d151df22d7582
