dataset,index,method,recall,recall_metric,recall_fraction,recall_budget_unit,recall_target_mode,recall_input_sha256,recovery_attribution_seconds
vt_h2_c3,34,DT,0.8076923076923077,token_recall,0.1,eligible_body_tokens,answer_only,9778c1edc6229ad287d7222e6aae16b4f105903217dba4561bad56b88f6cf86e,1.2017671130597591
vt_h2_c3,34,FT_K1,0.7692307692307693,token_recall,0.1,eligible_body_tokens,answer_only,9778c1edc6229ad287d7222e6aae16b4f105903217dba4561bad56b88f6cf86e,0.7524599358439445
vt_h2_c3,34,ifr-tokenwise,0.8846153846153846,token_recall,0.1,eligible_body_tokens,answer_only,9778c1edc6229ad287d7222e6aae16b4f105903217dba4561bad56b88f6cf86e,4.333889305591583
vt_h2_c3,34,FT_K3,0.7692307692307693,token_recall,0.1,eligible_body_tokens,answer_only,9778c1edc6229ad287d7222e6aae16b4f105903217dba4561bad56b88f6cf86e,1.130955658853054
vt_h2_c3,35,DT,0.7666666666666667,token_recall,0.1,eligible_body_tokens,answer_only,d77e14aa5fb2540f186f77352aae222df816cee03746a82a15a2e0336a51e45d,1.2069337330758572
vt_h2_c3,35,FT_K1,0.6,token_recall,0.1,eligible_body_tokens,answer_only,d77e14aa5fb2540f186f77352aae222df816cee03746a82a15a2e0336a51e45d,0.8570306971669197
vt_h2_c3,35,ifr-tokenwise,0.7333333333333333,token_recall,0.1,eligible_body_tokens,answer_only,d77e14aa5fb2540f186f77352aae222df816cee03746a82a15a2e0336a51e45d,4.621729239821434
vt_h2_c3,35,FT_K3,0.6,token_recall,0.1,eligible_body_tokens,answer_only,d77e14aa5fb2540f186f77352aae222df816cee03746a82a15a2e0336a51e45d,20.3918895162642
vt_h2_c3,36,DT,0.8214285714285714,token_recall,0.1,eligible_body_tokens,answer_only,8e57d5658ff96b9d086d4e6413881f14ebb832d8fc4426927a8824706cab49d7,1.2534831203520298
vt_h2_c3,36,FT_K1,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,8e57d5658ff96b9d086d4e6413881f14ebb832d8fc4426927a8824706cab49d7,0.7676671370863914
vt_h2_c3,36,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,8e57d5658ff96b9d086d4e6413881f14ebb832d8fc4426927a8824706cab49d7,4.449504218995571
vt_h2_c3,36,FT_K3,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,8e57d5658ff96b9d086d4e6413881f14ebb832d8fc4426927a8824706cab49d7,1.1545639373362064
vt_h2_c3,37,DT,0.7419354838709677,token_recall,0.1,eligible_body_tokens,answer_only,7fe068e4460773e6cc09d08a7ddca1ecd980941c1919e4a64fb58697f3780678,1.2556581497192383
vt_h2_c3,37,FT_K1,0.6129032258064516,token_recall,0.1,eligible_body_tokens,answer_only,7fe068e4460773e6cc09d08a7ddca1ecd980941c1919e4a64fb58697f3780678,0.7041171379387379
vt_h2_c3,37,ifr-tokenwise,0.7096774193548387,token_recall,0.1,eligible_body_tokens,answer_only,7fe068e4460773e6cc09d08a7ddca1ecd980941c1919e4a64fb58697f3780678,4.578501649200916
vt_h2_c3,37,FT_K3,0.6129032258064516,token_recall,0.1,eligible_body_tokens,answer_only,7fe068e4460773e6cc09d08a7ddca1ecd980941c1919e4a64fb58697f3780678,17.337950512766838
vt_h2_c3,38,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,1a51a39b055b76a4c80f3dd81c4d5c12e5eaea517a191f23f4c0363788ee967c,1.1944533288478851
vt_h2_c3,38,FT_K1,0.5714285714285714,token_recall,0.1,eligible_body_tokens,answer_only,1a51a39b055b76a4c80f3dd81c4d5c12e5eaea517a191f23f4c0363788ee967c,0.665744923055172
vt_h2_c3,38,ifr-tokenwise,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,1a51a39b055b76a4c80f3dd81c4d5c12e5eaea517a191f23f4c0363788ee967c,4.340334802865982
vt_h2_c3,38,FT_K3,0.5714285714285714,token_recall,0.1,eligible_body_tokens,answer_only,1a51a39b055b76a4c80f3dd81c4d5c12e5eaea517a191f23f4c0363788ee967c,0.9996328987181187
vt_h2_c3,39,DT,0.8928571428571429,token_recall,0.1,eligible_body_tokens,answer_only,8c108a89f18cf807cbd5651bd7ed2f88895184f54b8c19fce2985e86f6f72376,1.2024911008775234
vt_h2_c3,39,FT_K1,0.75,token_recall,0.1,eligible_body_tokens,answer_only,8c108a89f18cf807cbd5651bd7ed2f88895184f54b8c19fce2985e86f6f72376,0.6744645349681377
vt_h2_c3,39,ifr-tokenwise,0.8214285714285714,token_recall,0.1,eligible_body_tokens,answer_only,8c108a89f18cf807cbd5651bd7ed2f88895184f54b8c19fce2985e86f6f72376,4.333715829998255
vt_h2_c3,39,FT_K3,0.75,token_recall,0.1,eligible_body_tokens,answer_only,8c108a89f18cf807cbd5651bd7ed2f88895184f54b8c19fce2985e86f6f72376,0.9956862926483154
vt_h2_c3,40,DT,0.7931034482758621,token_recall,0.1,eligible_body_tokens,answer_only,05198521dea0f90cb6453d76cb0e65831f3051cea5dd08169b83c9bb66106547,1.2607509791851044
vt_h2_c3,40,FT_K1,0.7241379310344828,token_recall,0.1,eligible_body_tokens,answer_only,05198521dea0f90cb6453d76cb0e65831f3051cea5dd08169b83c9bb66106547,0.7422409579157829
vt_h2_c3,40,ifr-tokenwise,0.7586206896551724,token_recall,0.1,eligible_body_tokens,answer_only,05198521dea0f90cb6453d76cb0e65831f3051cea5dd08169b83c9bb66106547,4.558502841740847
vt_h2_c3,40,FT_K3,0.7241379310344828,token_recall,0.1,eligible_body_tokens,answer_only,05198521dea0f90cb6453d76cb0e65831f3051cea5dd08169b83c9bb66106547,3.991145543754101
vt_h2_c3,41,DT,0.65625,token_recall,0.1,eligible_body_tokens,answer_only,f569749fcbed61348b41d532a648e63de16250347f693f21bbea75b5c549a22b,1.1911907717585564
vt_h2_c3,41,FT_K1,0.65625,token_recall,0.1,eligible_body_tokens,answer_only,f569749fcbed61348b41d532a648e63de16250347f693f21bbea75b5c549a22b,0.8128901869058609
vt_h2_c3,41,ifr-tokenwise,0.75,token_recall,0.1,eligible_body_tokens,answer_only,f569749fcbed61348b41d532a648e63de16250347f693f21bbea75b5c549a22b,4.692484602332115
vt_h2_c3,41,FT_K3,0.65625,token_recall,0.1,eligible_body_tokens,answer_only,f569749fcbed61348b41d532a648e63de16250347f693f21bbea75b5c549a22b,1.1523167341947556
vt_h2_c3,42,DT,0.8928571428571429,token_recall,0.1,eligible_body_tokens,answer_only,05164979cd763ae93ea28cc1ff003785042502a65b6e79602b4f9358b3bcc71c,1.1989243924617767
vt_h2_c3,42,FT_K1,0.75,token_recall,0.1,eligible_body_tokens,answer_only,05164979cd763ae93ea28cc1ff003785042502a65b6e79602b4f9358b3bcc71c,0.6738656684756279
vt_h2_c3,42,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,05164979cd763ae93ea28cc1ff003785042502a65b6e79602b4f9358b3bcc71c,4.432975430041552
vt_h2_c3,42,FT_K3,0.75,token_recall,0.1,eligible_body_tokens,answer_only,05164979cd763ae93ea28cc1ff003785042502a65b6e79602b4f9358b3bcc71c,1.0021868161857128
vt_h2_c3,43,DT,0.8,token_recall,0.1,eligible_body_tokens,answer_only,5abc95533bc1fb0e17ffa322d8ed4b8c44cd4d01c528219d7478c51d86f7a5d2,1.2319857701659203
vt_h2_c3,43,FT_K1,0.6,token_recall,0.1,eligible_body_tokens,answer_only,5abc95533bc1fb0e17ffa322d8ed4b8c44cd4d01c528219d7478c51d86f7a5d2,0.7684398405253887
vt_h2_c3,43,ifr-tokenwise,0.7333333333333333,token_recall,0.1,eligible_body_tokens,answer_only,5abc95533bc1fb0e17ffa322d8ed4b8c44cd4d01c528219d7478c51d86f7a5d2,4.5467687882483006
vt_h2_c3,43,FT_K3,0.6,token_recall,0.1,eligible_body_tokens,answer_only,5abc95533bc1fb0e17ffa322d8ed4b8c44cd4d01c528219d7478c51d86f7a5d2,1.106748141348362
vt_h2_c3,44,DT,0.7419354838709677,token_recall,0.1,eligible_body_tokens,answer_only,6bf0c6cd7384cb0a654294dfa39b779fa09d232727be50580bb6fc2045e23d7f,1.2373691909015179
vt_h2_c3,44,FT_K1,0.6774193548387096,token_recall,0.1,eligible_body_tokens,answer_only,6bf0c6cd7384cb0a654294dfa39b779fa09d232727be50580bb6fc2045e23d7f,0.8295799270272255
vt_h2_c3,44,ifr-tokenwise,0.7419354838709677,token_recall,0.1,eligible_body_tokens,answer_only,6bf0c6cd7384cb0a654294dfa39b779fa09d232727be50580bb6fc2045e23d7f,4.7140369936823845
vt_h2_c3,44,FT_K3,0.6774193548387096,token_recall,0.1,eligible_body_tokens,answer_only,6bf0c6cd7384cb0a654294dfa39b779fa09d232727be50580bb6fc2045e23d7f,1.1790941692888737
vt_h2_c3,45,DT,0.9,token_recall,0.1,eligible_body_tokens,answer_only,3ee4550750d48e8a0240cc2c07f8a45a4df1a2fa48fbc704dd1d705fc8378734,1.2270468175411224
vt_h2_c3,45,FT_K1,0.7666666666666667,token_recall,0.1,eligible_body_tokens,answer_only,3ee4550750d48e8a0240cc2c07f8a45a4df1a2fa48fbc704dd1d705fc8378734,0.8070995137095451
vt_h2_c3,45,ifr-tokenwise,0.8333333333333334,token_recall,0.1,eligible_body_tokens,answer_only,3ee4550750d48e8a0240cc2c07f8a45a4df1a2fa48fbc704dd1d705fc8378734,4.590436287224293
vt_h2_c3,45,FT_K3,0.7666666666666667,token_recall,0.1,eligible_body_tokens,answer_only,3ee4550750d48e8a0240cc2c07f8a45a4df1a2fa48fbc704dd1d705fc8378734,1.1617531552910805
vt_h2_c3,46,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,5cf9703d2158d4effcc79481cd8e9297bd16366b9f3e27d8a0efb903c4efac86,1.2004188634455204
vt_h2_c3,46,FT_K1,0.75,token_recall,0.1,eligible_body_tokens,answer_only,5cf9703d2158d4effcc79481cd8e9297bd16366b9f3e27d8a0efb903c4efac86,0.6522564738988876
vt_h2_c3,46,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,5cf9703d2158d4effcc79481cd8e9297bd16366b9f3e27d8a0efb903c4efac86,4.328690055757761
vt_h2_c3,46,FT_K3,0.75,token_recall,0.1,eligible_body_tokens,answer_only,5cf9703d2158d4effcc79481cd8e9297bd16366b9f3e27d8a0efb903c4efac86,1.0037683956325054
vt_h2_c3,47,DT,0.6923076923076923,token_recall,0.1,eligible_body_tokens,answer_only,5e9c839946d05cb7ae95303cc95c7e96cff8fec9fa78b09527df9b35428a422b,1.1986852772533894
vt_h2_c3,47,FT_K1,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,5e9c839946d05cb7ae95303cc95c7e96cff8fec9fa78b09527df9b35428a422b,0.8124966509640217
vt_h2_c3,47,ifr-tokenwise,0.7692307692307693,token_recall,0.1,eligible_body_tokens,answer_only,5e9c839946d05cb7ae95303cc95c7e96cff8fec9fa78b09527df9b35428a422b,4.39492853730917
vt_h2_c3,47,FT_K3,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,5e9c839946d05cb7ae95303cc95c7e96cff8fec9fa78b09527df9b35428a422b,1.1699637584388256
vt_h2_c3,48,DT,0.8928571428571429,token_recall,0.1,eligible_body_tokens,answer_only,e9030cb1353c186240d6efcc423a63082e23d72ae86e7440c7c18901065b5ad2,1.1946353800594807
vt_h2_c3,48,FT_K1,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,e9030cb1353c186240d6efcc423a63082e23d72ae86e7440c7c18901065b5ad2,0.8135131970047951
vt_h2_c3,48,ifr-tokenwise,0.8571428571428571,token_recall,0.1,eligible_body_tokens,answer_only,e9030cb1353c186240d6efcc423a63082e23d72ae86e7440c7c18901065b5ad2,4.491659339517355
vt_h2_c3,48,FT_K3,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,e9030cb1353c186240d6efcc423a63082e23d72ae86e7440c7c18901065b5ad2,1.1609337739646435
vt_h2_c3,49,DT,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,4ad05171928844f2ad4338acf470c0ccc3df21f80535adb380f60733be1fb517,1.2112731486558914
vt_h2_c3,49,FT_K1,0.5714285714285714,token_recall,0.1,eligible_body_tokens,answer_only,4ad05171928844f2ad4338acf470c0ccc3df21f80535adb380f60733be1fb517,0.7198849841952324
vt_h2_c3,49,ifr-tokenwise,0.6785714285714286,token_recall,0.1,eligible_body_tokens,answer_only,4ad05171928844f2ad4338acf470c0ccc3df21f80535adb380f60733be1fb517,4.386643081903458
vt_h2_c3,49,FT_K3,0.5714285714285714,token_recall,0.1,eligible_body_tokens,answer_only,4ad05171928844f2ad4338acf470c0ccc3df21f80535adb380f60733be1fb517,1.0590075105428696
vt_h2_c3,50,DT,0.76,token_recall,0.1,eligible_body_tokens,answer_only,9372d8297e12edf9edfd9184d19bb411e808fda74bdaa9dcdc26dd2f92370bd0,1.195993311703205
vt_h2_c3,50,FT_K1,0.72,token_recall,0.1,eligible_body_tokens,answer_only,9372d8297e12edf9edfd9184d19bb411e808fda74bdaa9dcdc26dd2f92370bd0,0.8216182701289654
vt_h2_c3,50,ifr-tokenwise,0.76,token_recall,0.1,eligible_body_tokens,answer_only,9372d8297e12edf9edfd9184d19bb411e808fda74bdaa9dcdc26dd2f92370bd0,4.314067646861076
vt_h2_c3,50,FT_K3,0.72,token_recall,0.1,eligible_body_tokens,answer_only,9372d8297e12edf9edfd9184d19bb411e808fda74bdaa9dcdc26dd2f92370bd0,1.1666993238031864
vt_h2_c3,51,DT,0.7407407407407407,token_recall,0.1,eligible_body_tokens,answer_only,3e7e2fb3b3e62291f138ce55cea4462f0d623f4b3193314e686fb04f4c790830,1.1986351795494556
vt_h2_c3,51,FT_K1,0.6296296296296297,token_recall,0.1,eligible_body_tokens,answer_only,3e7e2fb3b3e62291f138ce55cea4462f0d623f4b3193314e686fb04f4c790830,0.7213777042925358
vt_h2_c3,51,ifr-tokenwise,0.8148148148148148,token_recall,0.1,eligible_body_tokens,answer_only,3e7e2fb3b3e62291f138ce55cea4462f0d623f4b3193314e686fb04f4c790830,4.3132026344537735
vt_h2_c3,51,FT_K3,0.6296296296296297,token_recall,0.1,eligible_body_tokens,answer_only,3e7e2fb3b3e62291f138ce55cea4462f0d623f4b3193314e686fb04f4c790830,1.049118671566248
vt_h2_c3,52,DT,0.6896551724137931,token_recall,0.1,eligible_body_tokens,answer_only,2e2a074ea60d5254c83afd3a3b95a934accf6548cc5cdf8d8d2cd16580360054,1.2040584459900856
vt_h2_c3,52,FT_K1,0.7586206896551724,token_recall,0.1,eligible_body_tokens,answer_only,2e2a074ea60d5254c83afd3a3b95a934accf6548cc5cdf8d8d2cd16580360054,0.8250758983194828
vt_h2_c3,52,ifr-tokenwise,0.7931034482758621,token_recall,0.1,eligible_body_tokens,answer_only,2e2a074ea60d5254c83afd3a3b95a934accf6548cc5cdf8d8d2cd16580360054,4.604084935039282
vt_h2_c3,52,FT_K3,0.7586206896551724,token_recall,0.1,eligible_body_tokens,answer_only,2e2a074ea60d5254c83afd3a3b95a934accf6548cc5cdf8d8d2cd16580360054,1.1711524426937103
vt_h2_c3,53,DT,0.8214285714285714,token_recall,0.1,eligible_body_tokens,answer_only,e36042de569da9c22089a0d5db08f9b0949ad61d176d5be416fd3ebcd20889da,1.2144417203962803
vt_h2_c3,53,FT_K1,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,e36042de569da9c22089a0d5db08f9b0949ad61d176d5be416fd3ebcd20889da,0.8153181858360767
vt_h2_c3,53,ifr-tokenwise,0.75,token_recall,0.1,eligible_body_tokens,answer_only,e36042de569da9c22089a0d5db08f9b0949ad61d176d5be416fd3ebcd20889da,4.515506729483604
vt_h2_c3,53,FT_K3,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,e36042de569da9c22089a0d5db08f9b0949ad61d176d5be416fd3ebcd20889da,1.160753432661295
vt_h2_c3,54,DT,0.7,token_recall,0.1,eligible_body_tokens,answer_only,a675e4db37719d246719a8b0a695679a1bc228e049840c0bd8588c63a2f53b7a,1.2365965209901333
vt_h2_c3,54,FT_K1,0.6666666666666666,token_recall,0.1,eligible_body_tokens,answer_only,a675e4db37719d246719a8b0a695679a1bc228e049840c0bd8588c63a2f53b7a,0.8198811933398247
vt_h2_c3,54,ifr-tokenwise,0.7666666666666667,token_recall,0.1,eligible_body_tokens,answer_only,a675e4db37719d246719a8b0a695679a1bc228e049840c0bd8588c63a2f53b7a,4.6136367209255695
vt_h2_c3,54,FT_K3,0.6666666666666666,token_recall,0.1,eligible_body_tokens,answer_only,a675e4db37719d246719a8b0a695679a1bc228e049840c0bd8588c63a2f53b7a,1.1614202223718166
vt_h2_c3,55,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,bd0b1c49d5ef3d3dab0bc9561270ed0450746d1977e64a6c0c180df64aba284d,1.2046111300587654
vt_h2_c3,55,FT_K1,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,bd0b1c49d5ef3d3dab0bc9561270ed0450746d1977e64a6c0c180df64aba284d,0.8259820640087128
vt_h2_c3,55,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,bd0b1c49d5ef3d3dab0bc9561270ed0450746d1977e64a6c0c180df64aba284d,4.501669343560934
vt_h2_c3,55,FT_K3,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,bd0b1c49d5ef3d3dab0bc9561270ed0450746d1977e64a6c0c180df64aba284d,1.1684893779456615
vt_h2_c3,56,DT,0.8928571428571429,token_recall,0.1,eligible_body_tokens,answer_only,09c1e10f8be2e6fe0b7cdf10c1333dd83910959656b4e007c57132a0fc140f93,1.2001368626952171
vt_h2_c3,56,FT_K1,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,09c1e10f8be2e6fe0b7cdf10c1333dd83910959656b4e007c57132a0fc140f93,0.8426193743944168
vt_h2_c3,56,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,09c1e10f8be2e6fe0b7cdf10c1333dd83910959656b4e007c57132a0fc140f93,4.5021816566586494
vt_h2_c3,56,FT_K3,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,09c1e10f8be2e6fe0b7cdf10c1333dd83910959656b4e007c57132a0fc140f93,1.1675790436565876
vt_h2_c3,57,DT,0.8214285714285714,token_recall,0.1,eligible_body_tokens,answer_only,5ee692fcd8890eebeb7ccb877510f95bfe1ced8180cdd30540cb5dafe6aa4b0e,1.1986689902842045
vt_h2_c3,57,FT_K1,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,5ee692fcd8890eebeb7ccb877510f95bfe1ced8180cdd30540cb5dafe6aa4b0e,0.8174417912960052
vt_h2_c3,57,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,5ee692fcd8890eebeb7ccb877510f95bfe1ced8180cdd30540cb5dafe6aa4b0e,4.517532654106617
vt_h2_c3,57,FT_K3,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,5ee692fcd8890eebeb7ccb877510f95bfe1ced8180cdd30540cb5dafe6aa4b0e,1.173355408012867
vt_h2_c3,58,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,628e074690cc5032073226c57027632bd2aa294ca16ad2920b35adf09f399bd7,1.203369326889515
vt_h2_c3,58,FT_K1,0.6785714285714286,token_recall,0.1,eligible_body_tokens,answer_only,628e074690cc5032073226c57027632bd2aa294ca16ad2920b35adf09f399bd7,0.7153364531695843
vt_h2_c3,58,ifr-tokenwise,0.75,token_recall,0.1,eligible_body_tokens,answer_only,628e074690cc5032073226c57027632bd2aa294ca16ad2920b35adf09f399bd7,4.407302558422089
vt_h2_c3,58,FT_K3,0.6785714285714286,token_recall,0.1,eligible_body_tokens,answer_only,628e074690cc5032073226c57027632bd2aa294ca16ad2920b35adf09f399bd7,1.0674570128321648
vt_h2_c3,59,DT,0.8518518518518519,token_recall,0.1,eligible_body_tokens,answer_only,48461ea26c53131a53796926039590aecb9d6058c5b365dc889c33d799e6ff62,1.2044117748737335
vt_h2_c3,59,FT_K1,0.7407407407407407,token_recall,0.1,eligible_body_tokens,answer_only,48461ea26c53131a53796926039590aecb9d6058c5b365dc889c33d799e6ff62,0.7119237445294857
vt_h2_c3,59,ifr-tokenwise,0.8148148148148148,token_recall,0.1,eligible_body_tokens,answer_only,48461ea26c53131a53796926039590aecb9d6058c5b365dc889c33d799e6ff62,4.300546523183584
vt_h2_c3,59,FT_K3,0.7407407407407407,token_recall,0.1,eligible_body_tokens,answer_only,48461ea26c53131a53796926039590aecb9d6058c5b365dc889c33d799e6ff62,1.0518277063965797
vt_h2_c3,60,DT,0.7931034482758621,token_recall,0.1,eligible_body_tokens,answer_only,1365cbe7b51e4d48e5b5eb1e545ebdbb453d2ca21e650a3a52fd9054169bd539,1.210984706878662
vt_h2_c3,60,FT_K1,0.6206896551724138,token_recall,0.1,eligible_body_tokens,answer_only,1365cbe7b51e4d48e5b5eb1e545ebdbb453d2ca21e650a3a52fd9054169bd539,0.8291360251605511
vt_h2_c3,60,ifr-tokenwise,0.7586206896551724,token_recall,0.1,eligible_body_tokens,answer_only,1365cbe7b51e4d48e5b5eb1e545ebdbb453d2ca21e650a3a52fd9054169bd539,4.627258252352476
vt_h2_c3,60,FT_K3,0.6206896551724138,token_recall,0.1,eligible_body_tokens,answer_only,1365cbe7b51e4d48e5b5eb1e545ebdbb453d2ca21e650a3a52fd9054169bd539,1.1449083611369133
vt_h2_c3,61,DT,0.8461538461538461,token_recall,0.1,eligible_body_tokens,answer_only,78cc12d41656e35cf5267a242135b3e20ffe304c638d46de4917523fb8db0e0d,1.2049410752952099
vt_h2_c3,61,FT_K1,0.6923076923076923,token_recall,0.1,eligible_body_tokens,answer_only,78cc12d41656e35cf5267a242135b3e20ffe304c638d46de4917523fb8db0e0d,0.7200876735150814
vt_h2_c3,61,ifr-tokenwise,0.7692307692307693,token_recall,0.1,eligible_body_tokens,answer_only,78cc12d41656e35cf5267a242135b3e20ffe304c638d46de4917523fb8db0e0d,4.319219890981913
vt_h2_c3,61,FT_K3,0.6923076923076923,token_recall,0.1,eligible_body_tokens,answer_only,78cc12d41656e35cf5267a242135b3e20ffe304c638d46de4917523fb8db0e0d,1.0660196244716644
vt_h2_c3,62,DT,0.8214285714285714,token_recall,0.1,eligible_body_tokens,answer_only,2ff5d9e5f37b283bcd761e8547fba5888be26285bf57aaf982a6c33d3b460cab,1.2240067683160305
vt_h2_c3,62,FT_K1,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,2ff5d9e5f37b283bcd761e8547fba5888be26285bf57aaf982a6c33d3b460cab,0.846430417150259
vt_h2_c3,62,ifr-tokenwise,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,2ff5d9e5f37b283bcd761e8547fba5888be26285bf57aaf982a6c33d3b460cab,4.558507338166237
vt_h2_c3,62,FT_K3,0.6428571428571429,token_recall,0.1,eligible_body_tokens,answer_only,2ff5d9e5f37b283bcd761e8547fba5888be26285bf57aaf982a6c33d3b460cab,1.18629602342844
vt_h2_c3,63,DT,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,e2d589d40aaffd0cce60478624c8ecd4ee0e8cb051b07b0cd1e7735cc9ddc4f3,1.2228391356766224
vt_h2_c3,63,FT_K1,0.6071428571428571,token_recall,0.1,eligible_body_tokens,answer_only,e2d589d40aaffd0cce60478624c8ecd4ee0e8cb051b07b0cd1e7735cc9ddc4f3,0.8334595710039139
vt_h2_c3,63,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,e2d589d40aaffd0cce60478624c8ecd4ee0e8cb051b07b0cd1e7735cc9ddc4f3,4.508873991668224
vt_h2_c3,63,FT_K3,0.6071428571428571,token_recall,0.1,eligible_body_tokens,answer_only,e2d589d40aaffd0cce60478624c8ecd4ee0e8cb051b07b0cd1e7735cc9ddc4f3,1.1671153344213963
vt_h2_c3,64,DT,0.8461538461538461,token_recall,0.1,eligible_body_tokens,answer_only,ccb475ce540a15db5882d392740a5b0b076b8d3f817e3bd79cdc15d9f1ea16bb,1.2095665521919727
vt_h2_c3,64,FT_K1,0.7307692307692307,token_recall,0.1,eligible_body_tokens,answer_only,ccb475ce540a15db5882d392740a5b0b076b8d3f817e3bd79cdc15d9f1ea16bb,0.8075099363923073
vt_h2_c3,64,ifr-tokenwise,0.8076923076923077,token_recall,0.1,eligible_body_tokens,answer_only,ccb475ce540a15db5882d392740a5b0b076b8d3f817e3bd79cdc15d9f1ea16bb,4.416670668870211
vt_h2_c3,64,FT_K3,0.7307692307692307,token_recall,0.1,eligible_body_tokens,answer_only,ccb475ce540a15db5882d392740a5b0b076b8d3f817e3bd79cdc15d9f1ea16bb,1.1711408980190754
vt_h2_c3,65,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,2cc9ce312195435d02f4bbd9cd3109b13957233d88fff02aee4a2bf20aac99f5,1.2104001231491566
vt_h2_c3,65,FT_K1,0.6785714285714286,token_recall,0.1,eligible_body_tokens,answer_only,2cc9ce312195435d02f4bbd9cd3109b13957233d88fff02aee4a2bf20aac99f5,0.6331152357161045
vt_h2_c3,65,ifr-tokenwise,0.7857142857142857,token_recall,0.1,eligible_body_tokens,answer_only,2cc9ce312195435d02f4bbd9cd3109b13957233d88fff02aee4a2bf20aac99f5,4.3351835533976555
vt_h2_c3,65,FT_K3,0.6785714285714286,token_recall,0.1,eligible_body_tokens,answer_only,2cc9ce312195435d02f4bbd9cd3109b13957233d88fff02aee4a2bf20aac99f5,0.9870638325810432
