index,target_mode,method,policy,fraction,recall,f1,spent_all_tokens,excess_over_all_token_budget
5,answer_conditioned,DT_target,eligible_skip,0.1,0.3333333333333333,0.2,172,0
5,answer_conditioned,DT_target,all_tokens_skip,0.1,0.3333333333333333,0.2,172,0
5,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.3333333333333333,0.2222222222222222,148,0
5,answer_conditioned,DT_target,eligible_skip,0.2,0.3333333333333333,0.13333333333333333,340,0
5,answer_conditioned,DT_target,all_tokens_skip,0.2,0.3333333333333333,0.13333333333333333,340,0
5,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.3333333333333333,0.14285714285714288,317,0
5,answer_conditioned,FT_K1,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K1,eligible_skip,0.1,0.3333333333333333,0.2222222222222222,170,0
5,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.3333333333333333,0.2222222222222222,170,0
5,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.3333333333333333,0.25,149,0
5,answer_conditioned,FT_K1,eligible_skip,0.2,0.3333333333333333,0.125,345,0
5,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.3333333333333333,0.125,345,0
5,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.3333333333333333,0.13333333333333333,330,0
5,answer_conditioned,FT_K3,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.3333333333333333,81,0
5,answer_conditioned,FT_K3,eligible_skip,0.1,0.3333333333333333,0.2222222222222222,175,0
5,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.3333333333333333,0.2222222222222222,175,0
5,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.3333333333333333,0.25,154,0
5,answer_conditioned,FT_K3,eligible_skip,0.2,0.6666666666666666,0.25,347,0
5,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.25,347,0
5,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.26666666666666666,332,0
6,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.4,65,2
6,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.4,62,0
6,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.5,54,0
6,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.25,127,2
6,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.22222222222222224,125,0
6,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.3333333333333333,94,0
6,answer_conditioned,DT_target,eligible_skip,0.2,1.0,0.33333333333333337,248,0
6,answer_conditioned,DT_target,all_tokens_skip,0.2,1.0,0.33333333333333337,248,0
6,answer_conditioned,DT_target,all_tokens_prefix,0.2,1.0,0.3636363636363636,244,0
6,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.5,60,0
6,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.5,60,0
6,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,52,0
6,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.5714285714285715,127,2
6,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
6,answer_conditioned,FT_K1,all_tokens_prefix,0.1,1.0,0.6666666666666666,123,0
6,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.3076923076923077,251,1
6,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.2666666666666667,248,0
6,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.33333333333333337,225,0
6,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.5,60,0
6,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.5,60,0
6,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,52,0
6,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.5714285714285715,127,2
6,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
6,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,0.6666666666666666,123,0
6,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.3076923076923077,251,1
6,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.2666666666666667,248,0
6,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.33333333333333337,225,0
7,answer_conditioned,DT_target,eligible_skip,0.05,0.0,0.0,55,3
7,answer_conditioned,DT_target,all_tokens_skip,0.05,0.0,0.0,51,0
7,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.0,0.0,42,0
7,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.5,105,1
7,answer_conditioned,DT_target,all_tokens_skip,0.1,0.0,0.0,100,0
7,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.0,0.0,42,0
7,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.28571428571428575,214,7
7,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.28571428571428575,205,0
7,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.3333333333333333,184,0
7,answer_conditioned,FT_K1,eligible_skip,0.05,0.0,0.0,51,0
7,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.0,0.0,50,0
7,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.0,0.0,0,0
7,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.4,93,0
7,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.4,93,0
7,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.5,72,0
7,answer_conditioned,FT_K1,eligible_skip,0.2,0.5,0.25,196,0
7,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.5,0.25,196,0
7,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.5,0.3333333333333333,155,0
7,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.5,43,0
7,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.0,0.0,50,0
7,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.0,0.0,0,0
7,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.4,104,0
7,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.4,104,0
7,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.5,72,0
7,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.5,207,0
7,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.5,207,0
7,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.5714285714285715,189,0
8,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.5,35,0
8,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.5,35,0
8,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.25,0.3333333333333333,22,0
8,answer_conditioned,DT_target,eligible_skip,0.1,0.75,0.75,64,0
8,answer_conditioned,DT_target,all_tokens_skip,0.1,0.75,0.75,64,0
8,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.75,0.75,64,0
8,answer_conditioned,DT_target,eligible_skip,0.2,1.0,0.6153846153846153,137,0
8,answer_conditioned,DT_target,all_tokens_skip,0.2,1.0,0.6153846153846153,137,0
8,answer_conditioned,DT_target,all_tokens_prefix,0.2,1.0,0.6153846153846153,137,0
8,answer_conditioned,FT_K1,eligible_skip,0.05,0.25,0.28571428571428575,36,0
8,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.25,0.28571428571428575,36,0
8,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.0,0.0,0,0
8,answer_conditioned,FT_K1,eligible_skip,0.1,0.75,0.75,69,0
8,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.75,0.75,69,0
8,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.5714285714285715,64,0
8,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.6153846153846153,140,0
8,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.6153846153846153,140,0
8,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.75,0.6,112,0
8,answer_conditioned,FT_K3,eligible_skip,0.05,0.25,0.28571428571428575,36,0
8,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.25,0.28571428571428575,36,0
8,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.0,0.0,0,0
8,answer_conditioned,FT_K3,eligible_skip,0.1,0.75,0.75,69,0
8,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.75,0.75,69,0
8,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.5714285714285715,64,0
8,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.6153846153846153,140,0
8,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.6153846153846153,140,0
8,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.75,0.6,112,0
9,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.6666666666666666,43,0
9,answer_conditioned,DT_target,all_tokens_skip,0.05,0.75,0.8571428571428571,49,0
9,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.25,0.4,30,0
9,answer_conditioned,DT_target,eligible_skip,0.1,0.25,0.28571428571428575,92,0
9,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.5,98,0
9,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.25,0.28571428571428575,92,0
9,answer_conditioned,DT_target,eligible_skip,0.2,0.75,0.5,187,0
9,answer_conditioned,DT_target,all_tokens_skip,0.2,0.75,0.5,187,0
9,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.4,152,0
9,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.6666666666666666,36,0
9,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.75,0.8571428571428571,49,0
9,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,36,0
9,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.888888888888889,87,0
9,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.888888888888889,87,0
9,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.75,0.75,70,0
9,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.6153846153846153,186,0
9,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.6153846153846153,190,0
9,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.6666666666666666,170,0
9,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.6666666666666666,36,0
9,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.75,0.8571428571428571,49,0
9,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,36,0
9,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.888888888888889,87,0
9,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.888888888888889,87,0
9,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,0.888888888888889,87,0
9,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.6153846153846153,186,0
9,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.6153846153846153,190,0
9,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.6666666666666666,170,0
10,answer_conditioned,DT_target,eligible_skip,0.05,0.25,0.3333333333333333,58,0
10,answer_conditioned,DT_target,all_tokens_skip,0.05,0.25,0.3333333333333333,58,0
10,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.25,0.3333333333333333,58,0
10,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.5714285714285715,129,0
10,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.5714285714285715,129,0
10,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.5714285714285715,129,0
10,answer_conditioned,DT_target,eligible_skip,0.2,0.75,0.5,246,0
10,answer_conditioned,DT_target,all_tokens_skip,0.2,0.75,0.46153846153846156,257,0
10,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.75,0.5,246,0
10,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.6666666666666666,57,0
10,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.6666666666666666,57,0
10,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,57,0
10,answer_conditioned,FT_K1,eligible_skip,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K1,eligible_skip,0.2,0.75,0.5,256,0
10,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.75,0.5,256,0
10,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.75,0.5454545454545454,218,0
10,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.6666666666666666,57,0
10,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.6666666666666666,57,0
10,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.25,0.4,20,0
10,answer_conditioned,FT_K3,eligible_skip,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.75,0.8571428571428571,128,0
10,answer_conditioned,FT_K3,eligible_skip,0.2,0.75,0.5,256,0
10,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.75,0.5,256,0
10,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.75,0.5454545454545454,218,0
11,answer_conditioned,DT_target,eligible_skip,0.05,0.0,0.0,42,0
11,answer_conditioned,DT_target,all_tokens_skip,0.05,0.0,0.0,42,0
11,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.0,0.0,0,0
11,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.3333333333333333,158,0
11,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.28571428571428575,171,0
11,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.3333333333333333,158,0
11,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.5,43,0
11,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.5,43,0
11,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,26,0
11,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.4,79,0
11,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.4,79,0
11,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.6666666666666666,26,0
11,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.6666666666666666,160,0
11,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.5714285714285715,173,0
11,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.6666666666666666,160,0
11,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.5,43,0
11,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.5,43,0
11,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.0,0.0,0,0
11,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.6666666666666666,81,0
11,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.6666666666666666,160,0
11,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.5714285714285715,173,0
11,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.6666666666666666,160,0
12,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.3333333333333333,97,1
12,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.4,92,0
12,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.4,92,0
12,answer_conditioned,DT_target,eligible_skip,0.1,1.0,0.4444444444444445,187,0
12,answer_conditioned,DT_target,all_tokens_skip,0.1,1.0,0.4444444444444445,187,0
12,answer_conditioned,DT_target,all_tokens_prefix,0.1,1.0,0.4444444444444445,187,0
12,answer_conditioned,DT_target,eligible_skip,0.2,1.0,0.25,376,0
12,answer_conditioned,DT_target,all_tokens_skip,0.2,1.0,0.23529411764705882,381,0
12,answer_conditioned,DT_target,all_tokens_prefix,0.2,1.0,0.2666666666666667,361,0
12,answer_conditioned,FT_K1,eligible_skip,0.05,1.0,0.5714285714285715,96,0
12,answer_conditioned,FT_K1,all_tokens_skip,0.05,1.0,0.5714285714285715,96,0
12,answer_conditioned,FT_K1,all_tokens_prefix,0.05,1.0,0.8,80,0
12,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.4,182,0
12,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.4,190,0
12,answer_conditioned,FT_K1,all_tokens_prefix,0.1,1.0,0.5,166,0
12,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.2857142857142857,367,0
12,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.2857142857142857,375,0
12,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.2857142857142857,375,0
12,answer_conditioned,FT_K3,eligible_skip,0.05,1.0,0.5714285714285715,96,0
12,answer_conditioned,FT_K3,all_tokens_skip,0.05,1.0,0.5714285714285715,96,0
12,answer_conditioned,FT_K3,all_tokens_prefix,0.05,1.0,0.8,80,0
12,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.4,182,0
12,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.4,190,0
12,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,0.5,166,0
12,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.2857142857142857,367,0
12,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.2857142857142857,375,0
12,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.3076923076923077,356,0
13,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.3333333333333333,85,0
13,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.3333333333333333,85,0
13,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.4,79,0
13,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.22222222222222224,170,0
13,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.22222222222222224,170,0
13,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.3333333333333333,111,0
13,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.15384615384615385,348,1
13,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.15384615384615385,342,0
13,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.1818181818181818,317,0
13,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.3333333333333333,84,0
13,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.5,87,0
13,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.5,87,0
13,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.25,170,0
13,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.25,172,0
13,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.28571428571428575,158,0
13,answer_conditioned,FT_K1,eligible_skip,0.2,0.5,0.2,340,0
13,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.5,0.1818181818181818,346,0
13,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.5,0.22222222222222224,316,0
13,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.3333333333333333,84,0
13,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.5,87,0
13,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.5,87,0
13,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.25,170,0
13,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.25,172,0
13,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.28571428571428575,158,0
13,answer_conditioned,FT_K3,eligible_skip,0.2,0.5,0.2,340,0
13,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.5,0.1818181818181818,346,0
13,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.5,0.2,340,0
14,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.5,64,0
14,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.5,64,0
14,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,39,0
14,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.3333333333333333,136,2
14,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.4,120,0
14,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.4,120,0
14,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.2,283,16
14,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.22222222222222224,267,0
14,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.22222222222222224,267,0
14,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.5,66,0
14,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.5,66,0
14,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,39,0
14,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.3333333333333333,134,0
14,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.3333333333333333,134,0
14,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.4,109,0
14,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.4444444444444445,264,0
14,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.4444444444444445,264,0
14,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.4444444444444445,264,0
14,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.5,66,0
14,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.5,66,0
14,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.5,66,0
14,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.3333333333333333,134,0
14,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.3333333333333333,134,0
14,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.4,109,0
14,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.4444444444444445,264,0
14,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.4444444444444445,264,0
14,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.4444444444444445,264,0
15,answer_conditioned,DT_target,eligible_skip,0.05,0.25,0.28571428571428575,65,2
15,answer_conditioned,DT_target,all_tokens_skip,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.4,132,7
15,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.4,123,0
15,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.4444444444444445,109,0
15,answer_conditioned,DT_target,eligible_skip,0.2,0.75,0.375,261,12
15,answer_conditioned,DT_target,all_tokens_skip,0.2,0.75,0.39999999999999997,247,0
15,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.75,0.39999999999999997,247,0
15,answer_conditioned,FT_K1,eligible_skip,0.05,0.25,0.28571428571428575,65,2
15,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,FT_K1,eligible_skip,0.1,0.25,0.22222222222222224,132,7
15,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.25,0.2,125,0
15,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.25,0.25,97,0
15,answer_conditioned,FT_K1,eligible_skip,0.2,0.5,0.26666666666666666,268,19
15,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.5,0.28571428571428575,244,0
15,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.5,0.30769230769230765,225,0
15,answer_conditioned,FT_K3,eligible_skip,0.05,0.25,0.28571428571428575,65,2
15,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.25,0.3333333333333333,55,0
15,answer_conditioned,FT_K3,eligible_skip,0.1,0.25,0.22222222222222224,132,7
15,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.25,0.2,125,0
15,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.25,0.25,97,0
15,answer_conditioned,FT_K3,eligible_skip,0.2,0.5,0.26666666666666666,268,19
15,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.75,0.4285714285714285,249,0
15,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.5,0.30769230769230765,225,0
16,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.5,46,0
16,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.5,46,0
16,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,20,0
16,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.3333333333333333,100,2
16,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.4,88,0
16,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.4,88,0
16,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.2,198,3
16,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.2,191,0
16,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.22222222222222224,180,0
16,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.4,47,0
16,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.4,47,0
16,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.5,35,0
16,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.6666666666666666,95,0
16,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.6666666666666666,95,0
16,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.4,77,0
16,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.3636363636363636,197,2
16,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.4,186,0
16,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.4,186,0
16,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.4,47,0
16,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.4,47,0
16,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.5,35,0
16,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.28571428571428575,100,2
16,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.3333333333333333,89,0
16,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.4,77,0
16,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,198,3
16,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.4,186,0
